Question;Charts
The variable Sex can be seen as ordinal without losing information.;[Scatter-plots,All_Histograms]
The variable Pclass can be seen as ordinal without losing information.;[Scatter-plots,All_Histograms]
Variable Fare is balanced.;[Histograms,Boxplots]
Variable Parch is balanced.;[Histograms,Boxplots]
Variable SibSp is balanced.;[Histograms,Boxplots]
Variable Age is balanced.;[Histograms,Boxplots]
Variable Pclass is balanced.;[Histograms,Boxplots]
Those boxplots show that the data is not normalized.;[Boxplot global,Single boxplots]
It is clear that variable Parch shows some outliers, but we can’t be sure of the same for variable Fare.;[Boxplots,Histograms]
It is clear that variable SibSp shows some outliers, but we can’t be sure of the same for variable Fare.;[Boxplots,Histograms]
It is clear that variable Age shows some outliers, but we can’t be sure of the same for variable Fare.;[Boxplots,Histograms]
It is clear that variable Pclass shows some outliers, but we can’t be sure of the same for variable Fare.;[Boxplots,Histograms]
It is clear that variable Fare shows some outliers, but we can’t be sure of the same for variable Parch.;[Boxplots,Histograms]
It is clear that variable SibSp shows some outliers, but we can’t be sure of the same for variable Parch.;[Boxplots,Histograms]
It is clear that variable Age shows some outliers, but we can’t be sure of the same for variable Parch.;[Boxplots,Histograms]
It is clear that variable Pclass shows some outliers, but we can’t be sure of the same for variable Parch.;[Boxplots,Histograms]
It is clear that variable Fare shows some outliers, but we can’t be sure of the same for variable SibSp.;[Boxplots,Histograms]
It is clear that variable Parch shows some outliers, but we can’t be sure of the same for variable SibSp.;[Boxplots,Histograms]
It is clear that variable Age shows some outliers, but we can’t be sure of the same for variable SibSp.;[Boxplots,Histograms]
It is clear that variable Pclass shows some outliers, but we can’t be sure of the same for variable SibSp.;[Boxplots,Histograms]
It is clear that variable Fare shows some outliers, but we can’t be sure of the same for variable Age.;[Boxplots,Histograms]
It is clear that variable Parch shows some outliers, but we can’t be sure of the same for variable Age.;[Boxplots,Histograms]
It is clear that variable SibSp shows some outliers, but we can’t be sure of the same for variable Age.;[Boxplots,Histograms]
It is clear that variable Pclass shows some outliers, but we can’t be sure of the same for variable Age.;[Boxplots,Histograms]
It is clear that variable Fare shows some outliers, but we can’t be sure of the same for variable Pclass.;[Boxplots,Histograms]
It is clear that variable Parch shows some outliers, but we can’t be sure of the same for variable Pclass.;[Boxplots,Histograms]
It is clear that variable SibSp shows some outliers, but we can’t be sure of the same for variable Pclass.;[Boxplots,Histograms]
It is clear that variable Age shows some outliers, but we can’t be sure of the same for variable Pclass.;[Boxplots,Histograms]
Outliers seem to be a problem in the dataset.;[Boxplots,Histograms]
Variable Fare shows a high number of outlier values.;[Boxplots,Histograms]
Variable Parch shows a high number of outlier values.;[Boxplots,Histograms]
Variable SibSp shows a high number of outlier values.;[Boxplots,Histograms]
Variable Age shows a high number of outlier values.;[Boxplots,Histograms]
Variable Pclass shows a high number of outlier values.;[Boxplots,Histograms]
Variable Fare shows some outlier values.;[Boxplots,Histograms]
Variable Parch shows some outlier values.;[Boxplots,Histograms]
Variable SibSp shows some outlier values.;[Boxplots,Histograms]
Variable Age shows some outlier values.;[Boxplots,Histograms]
Variable Pclass shows some outlier values.;[Boxplots,Histograms]
Variable Fare doesn’t have any outliers.;[Boxplots,Histograms]
Variable Parch doesn’t have any outliers.;[Boxplots,Histograms]
Variable SibSp doesn’t have any outliers.;[Boxplots,Histograms]
Variable Age doesn’t have any outliers.;[Boxplots,Histograms]
Variable Pclass doesn’t have any outliers.;[Boxplots,Histograms]
Variable Fare presents some outliers.;[Boxplots,Histograms]
Variable Parch presents some outliers.;[Boxplots,Histograms]
Variable SibSp presents some outliers.;[Boxplots,Histograms]
Variable Age presents some outliers.;[Boxplots,Histograms]
Variable Pclass presents some outliers.;[Boxplots,Histograms]
The histograms presented show a large number of outliers for most of the numeric variables.;[Boxplots,Histograms]
The boxplots presented show a large number of outliers for most of the numeric variables.;[Boxplots,Histograms]
The existence of outliers is one of the problems to tackle in this dataset.;[Boxplots,Histograms]
Variable Embarked is a false predictor.;[Description]
Variable Fare is a false predictor.;[Description]
Variable Parch is a false predictor.;[Description]
Variable SibSp is a false predictor.;[Description]
Variable Age is a false predictor.;[Description]
Variable Sex is a false predictor.;[Description]
Variable Pclass is a false predictor.;[Description]
Variable Survived is a false predictor.;[Description]
One of the variables Parch or Fare can be discarded without losing information.;[Correlation heatmap]
One of the variables SibSp or Fare can be discarded without losing information.;[Correlation heatmap]
One of the variables Age or Fare can be discarded without losing information.;[Correlation heatmap]
One of the variables Pclass or Fare can be discarded without losing information.;[Correlation heatmap]
One of the variables Fare or Parch can be discarded without losing information.;[Correlation heatmap]
One of the variables SibSp or Parch can be discarded without losing information.;[Correlation heatmap]
One of the variables Age or Parch can be discarded without losing information.;[Correlation heatmap]
One of the variables Pclass or Parch can be discarded without losing information.;[Correlation heatmap]
One of the variables Fare or SibSp can be discarded without losing information.;[Correlation heatmap]
One of the variables Parch or SibSp can be discarded without losing information.;[Correlation heatmap]
One of the variables Age or SibSp can be discarded without losing information.;[Correlation heatmap]
One of the variables Pclass or SibSp can be discarded without losing information.;[Correlation heatmap]
One of the variables Fare or Age can be discarded without losing information.;[Correlation heatmap]
One of the variables Parch or Age can be discarded without losing information.;[Correlation heatmap]
One of the variables SibSp or Age can be discarded without losing information.;[Correlation heatmap]
One of the variables Pclass or Age can be discarded without losing information.;[Correlation heatmap]
One of the variables Fare or Pclass can be discarded without losing information.;[Correlation heatmap]
One of the variables Parch or Pclass can be discarded without losing information.;[Correlation heatmap]
One of the variables SibSp or Pclass can be discarded without losing information.;[Correlation heatmap]
One of the variables Age or Pclass can be discarded without losing information.;[Correlation heatmap]
Variables Sex and Age are redundant, but we can’t say the same for the pair Pclass and SibSp.;[Correlation heatmap]
Variables Fare and Embarked are redundant, but we can’t say the same for the pair SibSp and Parch.;[Correlation heatmap]
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Pclass and Sex.;[Correlation heatmap]
Variables Age and SibSp are redundant, but we can’t say the same for the pair Parch and Embarked.;[Correlation heatmap]
Variables SibSp and Embarked are redundant, but we can’t say the same for the pair Sex and Parch.;[Correlation heatmap]
Variables Sex and SibSp are redundant, but we can’t say the same for the pair Age and Fare.;[Correlation heatmap]
Variables Age and Parch are redundant, but we can’t say the same for the pair Pclass and Fare.;[Correlation heatmap]
Variables Pclass and Age are redundant, but we can’t say the same for the pair Sex and SibSp.;[Correlation heatmap]
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Age and Parch.;[Correlation heatmap]
Variables Pclass and Fare are redundant, but we can’t say the same for the pair Age and SibSp.;[Correlation heatmap]
Variables Pclass and Parch are redundant, but we can’t say the same for the pair Sex and SibSp.;[Correlation heatmap]
Variables Age and SibSp are redundant, but we can’t say the same for the pair Pclass and Sex.;[Correlation heatmap]
Variables Sex and Fare are redundant, but we can’t say the same for the pair SibSp and Parch.;[Correlation heatmap]
Variables Sex and Parch are redundant, but we can’t say the same for the pair Fare and Embarked.;[Correlation heatmap]
Variables Pclass and Parch are redundant, but we can’t say the same for the pair Age and Fare.;[Correlation heatmap]
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Pclass and Fare.;[Correlation heatmap]
Variables Parch and Embarked are redundant, but we can’t say the same for the pair Age and Fare.;[Correlation heatmap]
Variables Pclass and Sex are redundant, but we can’t say the same for the pair Age and Parch.;[Correlation heatmap]
Variables Pclass and Parch are redundant, but we can’t say the same for the pair SibSp and Embarked.;[Correlation heatmap]
Variables Sex and Parch are redundant, but we can’t say the same for the pair SibSp and Fare.;[Correlation heatmap]
Variables Age and Parch are redundant, but we can’t say the same for the pair Sex and SibSp.;[Correlation heatmap]
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Sex and Age.;[Correlation heatmap]
Variables Age and SibSp are redundant, but we can’t say the same for the pair Pclass and Embarked.;[Correlation heatmap]
Variables Pclass and Embarked are redundant, but we can’t say the same for the pair Age and SibSp.;[Correlation heatmap]
Variables Pclass and Embarked are redundant, but we can’t say the same for the pair Sex and Fare.;[Correlation heatmap]
Variables Pclass and Age are redundant, but we can’t say the same for the pair Sex and Parch.;[Correlation heatmap]
Variables Sex and Parch are redundant, but we can’t say the same for the pair SibSp and Embarked.;[Correlation heatmap]
Variables Parch and Embarked are redundant, but we can’t say the same for the pair SibSp and Fare.;[Correlation heatmap]
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Sex and SibSp.;[Correlation heatmap]
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Fare and Embarked.;[Correlation heatmap]
Variables Parch and Fare are redundant, but we can’t say the same for the pair Sex and SibSp.;[Correlation heatmap]
Variables Sex and Embarked are redundant, but we can’t say the same for the pair Pclass and SibSp.;[Correlation heatmap]
Variables SibSp and Fare are redundant, but we can’t say the same for the pair Sex and Parch.;[Correlation heatmap]
Variables Age and Fare are redundant, but we can’t say the same for the pair Sex and SibSp.;[Correlation heatmap]
Variables Age and Fare are redundant, but we can’t say the same for the pair Pclass and Sex.;[Correlation heatmap]
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Age and SibSp.;[Correlation heatmap]
Variables Sex and Embarked are redundant, but we can’t say the same for the pair SibSp and Parch.;[Correlation heatmap]
Variables Pclass and Age are redundant, but we can’t say the same for the pair Parch and Fare.;[Correlation heatmap]
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Pclass and Embarked.;[Correlation heatmap]
Variables Sex and Fare are redundant, but we can’t say the same for the pair Pclass and Parch.;[Correlation heatmap]
Variables Age and Embarked are redundant, but we can’t say the same for the pair Pclass and SibSp.;[Correlation heatmap]
Variables SibSp and Fare are redundant, but we can’t say the same for the pair Pclass and Embarked.;[Correlation heatmap]
Variables Age and Embarked are redundant, but we can’t say the same for the pair Sex and Parch.;[Correlation heatmap]
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Sex and Fare.;[Correlation heatmap]
Variables SibSp and Fare are redundant, but we can’t say the same for the pair Age and Parch.;[Correlation heatmap]
Variables Pclass and Fare are redundant, but we can’t say the same for the pair Parch and Embarked.;[Correlation heatmap]
Variables Sex and Embarked are redundant, but we can’t say the same for the pair Pclass and Parch.;[Correlation heatmap]
Variables Sex and Fare are redundant, but we can’t say the same for the pair Age and SibSp.;[Correlation heatmap]
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Pclass and Sex.;[Correlation heatmap]
Variables Sex and Parch are redundant, but we can’t say the same for the pair Age and Embarked.;[Correlation heatmap]
Variables Sex and Age are redundant, but we can’t say the same for the pair Parch and Fare.;[Correlation heatmap]
Variables Pclass and Age are redundant, but we can’t say the same for the pair SibSp and Fare.;[Correlation heatmap]
Variables Pclass and Sex are redundant, but we can’t say the same for the pair Parch and Fare.;[Correlation heatmap]
Variables Pclass and SibSp are redundant, but we can’t say the same for the pair Parch and Fare.;[Correlation heatmap]
Variables Pclass and Fare are redundant, but we can’t say the same for the pair Age and Embarked.;[Correlation heatmap]
Variables Sex and Embarked are redundant, but we can’t say the same for the pair Pclass and Fare.;[Correlation heatmap]
Variables SibSp and Embarked are redundant, but we can’t say the same for the pair Pclass and Age.;[Correlation heatmap]
Variables Age and Fare are redundant, but we can’t say the same for the pair Pclass and SibSp.;[Correlation heatmap]
Variables Sex and Age are redundant, but we can’t say the same for the pair SibSp and Embarked.;[Correlation heatmap]
Variables Pclass and SibSp are redundant, but we can’t say the same for the pair Sex and Fare.;[Correlation heatmap]
Variables Sex and Age are redundant, but we can’t say the same for the pair SibSp and Parch.;[Correlation heatmap]
Variables Age and SibSp are redundant, but we can’t say the same for the pair Pclass and Fare.;[Correlation heatmap]
Variables Pclass and Age are redundant, but we can’t say the same for the pair SibSp and Embarked.;[Correlation heatmap]
Variables Parch and Embarked are redundant, but we can’t say the same for the pair Sex and Fare.;[Correlation heatmap]
Variables Pclass and Sex are redundant, but we can’t say the same for the pair SibSp and Embarked.;[Correlation heatmap]
Variables SibSp and Embarked are redundant, but we can’t say the same for the pair Sex and Age.;[Correlation heatmap]
Variables Age and Fare are redundant, but we can’t say the same for the pair Pclass and Embarked.;[Correlation heatmap]
Variables Sex and Fare are redundant, but we can’t say the same for the pair Pclass and Embarked.;[Correlation heatmap]
Variables Pclass and Age are redundant, but we can’t say the same for the pair Parch and Embarked.;[Correlation heatmap]
Variables Parch and Fare are redundant, but we can’t say the same for the pair Pclass and Age.;[Correlation heatmap]
Variables SibSp and Fare are redundant, but we can’t say the same for the pair Sex and Age.;[Correlation heatmap]
Variables Pclass and Age are redundant, but we can’t say the same for the pair SibSp and Parch.;[Correlation heatmap]
Variables SibSp and Fare are redundant, but we can’t say the same for the pair Pclass and Parch.;[Correlation heatmap]
Variables Sex and Embarked are redundant, but we can’t say the same for the pair Age and SibSp.;[Correlation heatmap]
Variables Pclass and Sex are redundant, but we can’t say the same for the pair SibSp and Fare.;[Correlation heatmap]
Variables SibSp and Embarked are redundant, but we can’t say the same for the pair Age and Parch.;[Correlation heatmap]
Variables Parch and Fare are redundant, but we can’t say the same for the pair SibSp and Embarked.;[Correlation heatmap]
Variables Sex and Age are redundant, but we can’t say the same for the pair SibSp and Fare.;[Correlation heatmap]
Variables Sex and Parch are redundant, but we can’t say the same for the pair Age and SibSp.;[Correlation heatmap]
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Pclass and Age.;[Correlation heatmap]
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Sex and Parch.;[Correlation heatmap]
Variables Age and SibSp are redundant, but we can’t say the same for the pair Sex and Parch.;[Correlation heatmap]
Variables SibSp and Embarked are redundant, but we can’t say the same for the pair Sex and Fare.;[Correlation heatmap]
Variables Parch and Fare are redundant, but we can’t say the same for the pair Sex and Embarked.;[Correlation heatmap]
Variables Parch and Fare are redundant.;[Correlation heatmap]
Variables SibSp and Fare are redundant.;[Correlation heatmap]
Variables Age and Fare are redundant.;[Correlation heatmap]
Variables Pclass and Fare are redundant.;[Correlation heatmap]
Variables Fare and Parch are redundant.;[Correlation heatmap]
Variables SibSp and Parch are redundant.;[Correlation heatmap]
Variables Age and Parch are redundant.;[Correlation heatmap]
Variables Pclass and Parch are redundant.;[Correlation heatmap]
Variables Fare and SibSp are redundant.;[Correlation heatmap]
Variables Parch and SibSp are redundant.;[Correlation heatmap]
Variables Age and SibSp are redundant.;[Correlation heatmap]
Variables Pclass and SibSp are redundant.;[Correlation heatmap]
Variables Fare and Age are redundant.;[Correlation heatmap]
Variables Parch and Age are redundant.;[Correlation heatmap]
Variables SibSp and Age are redundant.;[Correlation heatmap]
Variables Pclass and Age are redundant.;[Correlation heatmap]
Variables Fare and Pclass are redundant.;[Correlation heatmap]
Variables Parch and Pclass are redundant.;[Correlation heatmap]
Variables SibSp and Pclass are redundant.;[Correlation heatmap]
Variables Age and Pclass are redundant.;[Correlation heatmap]
From the correlation analysis alone, it is clear that there are relevant variables.;[Correlation heatmap]
It is clear that variable Fare is one of the five most relevant features.;[Decision tree]
It is clear that variable Parch is one of the five most relevant features.;[Decision tree]
It is clear that variable SibSp is one of the five most relevant features.;[Decision tree]
It is clear that variable Age is one of the five most relevant features.;[Decision tree]
It is clear that variable Pclass is one of the five most relevant features.;[Decision tree]
It is clear that variable Fare is one of the four most relevant features.;[Decision tree]
It is clear that variable Parch is one of the four most relevant features.;[Decision tree]
It is clear that variable SibSp is one of the four most relevant features.;[Decision tree]
It is clear that variable Age is one of the four most relevant features.;[Decision tree]
It is clear that variable Pclass is one of the four most relevant features.;[Decision tree]
It is clear that variable Fare is one of the three most relevant features.;[Decision tree]
It is clear that variable Parch is one of the three most relevant features.;[Decision tree]
It is clear that variable SibSp is one of the three most relevant features.;[Decision tree]
It is clear that variable Age is one of the three most relevant features.;[Decision tree]
It is clear that variable Pclass is one of the three most relevant features.;[Decision tree]
It is clear that variable Fare is one of the two most relevant features.;[Decision tree]
It is clear that variable Parch is one of the two most relevant features.;[Decision tree]
It is clear that variable SibSp is one of the two most relevant features.;[Decision tree]
It is clear that variable Age is one of the two most relevant features.;[Decision tree]
It is clear that variable Pclass is one of the two most relevant features.;[Decision tree]
The variable Fare seems to be one of the five most relevant features.;[Decision tree]
The variable Parch seems to be one of the five most relevant features.;[Decision tree]
The variable SibSp seems to be one of the five most relevant features.;[Decision tree]
The variable Age seems to be one of the five most relevant features.;[Decision tree]
The variable Pclass seems to be one of the five most relevant features.;[Decision tree]
The variable Fare seems to be one of the four most relevant features.;[Decision tree]
The variable Parch seems to be one of the four most relevant features.;[Decision tree]
The variable SibSp seems to be one of the four most relevant features.;[Decision tree]
The variable Age seems to be one of the four most relevant features.;[Decision tree]
The variable Pclass seems to be one of the four most relevant features.;[Decision tree]
The variable Fare seems to be one of the three most relevant features.;[Decision tree]
The variable Parch seems to be one of the three most relevant features.;[Decision tree]
The variable SibSp seems to be one of the three most relevant features.;[Decision tree]
The variable Age seems to be one of the three most relevant features.;[Decision tree]
The variable Pclass seems to be one of the three most relevant features.;[Decision tree]
The variable Fare seems to be one of the two most relevant features.;[Decision tree]
The variable Parch seems to be one of the two most relevant features.;[Decision tree]
The variable SibSp seems to be one of the two most relevant features.;[Decision tree]
The variable Age seems to be one of the two most relevant features.;[Decision tree]
The variable Pclass seems to be one of the two most relevant features.;[Decision tree]
The variable Fare discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Parch discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable SibSp discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Age discriminates between the target values, as shown in the decision tree.;[Decision tree]
The variable Pclass discriminates between the target values, as shown in the decision tree.;[Decision tree]
Variable Fare is one of the most relevant variables.;[Decision tree]
Variable Parch is one of the most relevant variables.;[Decision tree]
Variable SibSp is one of the most relevant variables.;[Decision tree]
Variable Age is one of the most relevant variables.;[Decision tree]
Variable Pclass is one of the most relevant variables.;[Decision tree]
Variable Fare seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Parch seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable SibSp seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Age seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variable Pclass seems to be relevant for the majority of mining tasks.;[Decision tree,Correlation heatmap]
Variables Parch and Fare seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables SibSp and Fare seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Age and Fare seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Pclass and Fare seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Fare and Parch seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables SibSp and Parch seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Age and Parch seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Pclass and Parch seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Fare and SibSp seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Parch and SibSp seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Age and SibSp seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Pclass and SibSp seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Fare and Age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Parch and Age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables SibSp and Age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Pclass and Age seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Fare and Pclass seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Parch and Pclass seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables SibSp and Pclass seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
Variables Age and Pclass seem to be useful for classification tasks.;[Decision tree,Correlation heatmap]
A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.;[Boxplot global,Single boxplots]
A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.;[Boxplot global,Single boxplots]
Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;[Correlation heatmap]
Balancing this dataset by SMOTE would be riskier than oversampling by replication.;[Scatter-plots]
Balancing this dataset by SMOTE would most probably be preferable over undersampling.;[Nr records x nr variables]
Balancing this dataset would be mandatory to improve the results.;[Class histogram]
Both Fare and Embarked variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Parch and Embarked variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SibSp and Embarked variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and Embarked variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Sex and Embarked variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pclass and Embarked variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Embarked and Fare variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Parch and Fare variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SibSp and Fare variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and Fare variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Sex and Fare variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pclass and Fare variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Embarked and Parch variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Fare and Parch variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SibSp and Parch variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and Parch variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Sex and Parch variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pclass and Parch variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Embarked and SibSp variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Fare and SibSp variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Parch and SibSp variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and SibSp variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Sex and SibSp variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pclass and SibSp variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Embarked and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Fare and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Parch and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SibSp and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Sex and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pclass and Age variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Embarked and Sex variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Fare and Sex variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Parch and Sex variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SibSp and Sex variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and Sex variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Pclass and Sex variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Embarked and Pclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Fare and Pclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Parch and Pclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both SibSp and Pclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Age and Pclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Sex and Pclass variables could be used to derive a new variable using a concept hierarchy.;[Description]
Considering the common semantics for Fare and Embarked variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Parch and Embarked variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for SibSp and Embarked variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Age and Embarked variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Sex and Embarked variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Pclass and Embarked variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Embarked and Fare variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Parch and Fare variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for SibSp and Fare variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Age and Fare variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Sex and Fare variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Pclass and Fare variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Embarked and Parch variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Fare and Parch variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for SibSp and Parch variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
