Question;Charts_id
It is clear that variable OD280-OD315 of diluted wines shows some outliers, but we can’t be sure of the same for variable Hue.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Color intensity shows some outliers, but we can’t be sure of the same for variable Hue.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Proanthocyanins shows some outliers, but we can’t be sure of the same for variable Hue.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Nonflavanoid phenols shows some outliers, but we can’t be sure of the same for variable Hue.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Flavanoids shows some outliers, but we can’t be sure of the same for variable Hue.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Total phenols shows some outliers, but we can’t be sure of the same for variable Hue.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcalinity of ash shows some outliers, but we can’t be sure of the same for variable Hue.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Ash shows some outliers, but we can’t be sure of the same for variable Hue.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Malic acid shows some outliers, but we can’t be sure of the same for variable Hue.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcohol shows some outliers, but we can’t be sure of the same for variable Hue.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Class shows some outliers, but we can’t be sure of the same for variable Hue.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable OD280-OD315 of diluted wines shows some outliers, but we can’t be sure of the same for variable Color intensity.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Hue shows some outliers, but we can’t be sure of the same for variable Color intensity.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Proanthocyanins shows some outliers, but we can’t be sure of the same for variable Color intensity.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Nonflavanoid phenols shows some outliers, but we can’t be sure of the same for variable Color intensity.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Flavanoids shows some outliers, but we can’t be sure of the same for variable Color intensity.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Total phenols shows some outliers, but we can’t be sure of the same for variable Color intensity.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcalinity of ash shows some outliers, but we can’t be sure of the same for variable Color intensity.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Ash shows some outliers, but we can’t be sure of the same for variable Color intensity.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Malic acid shows some outliers, but we can’t be sure of the same for variable Color intensity.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcohol shows some outliers, but we can’t be sure of the same for variable Color intensity.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Class shows some outliers, but we can’t be sure of the same for variable Color intensity.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable OD280-OD315 of diluted wines shows some outliers, but we can’t be sure of the same for variable Proanthocyanins.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Hue shows some outliers, but we can’t be sure of the same for variable Proanthocyanins.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Color intensity shows some outliers, but we can’t be sure of the same for variable Proanthocyanins.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Nonflavanoid phenols shows some outliers, but we can’t be sure of the same for variable Proanthocyanins.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Flavanoids shows some outliers, but we can’t be sure of the same for variable Proanthocyanins.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Total phenols shows some outliers, but we can’t be sure of the same for variable Proanthocyanins.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcalinity of ash shows some outliers, but we can’t be sure of the same for variable Proanthocyanins.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Ash shows some outliers, but we can’t be sure of the same for variable Proanthocyanins.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Malic acid shows some outliers, but we can’t be sure of the same for variable Proanthocyanins.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcohol shows some outliers, but we can’t be sure of the same for variable Proanthocyanins.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Class shows some outliers, but we can’t be sure of the same for variable Proanthocyanins.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable OD280-OD315 of diluted wines shows some outliers, but we can’t be sure of the same for variable Nonflavanoid phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Hue shows some outliers, but we can’t be sure of the same for variable Nonflavanoid phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Color intensity shows some outliers, but we can’t be sure of the same for variable Nonflavanoid phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Proanthocyanins shows some outliers, but we can’t be sure of the same for variable Nonflavanoid phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Flavanoids shows some outliers, but we can’t be sure of the same for variable Nonflavanoid phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Total phenols shows some outliers, but we can’t be sure of the same for variable Nonflavanoid phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcalinity of ash shows some outliers, but we can’t be sure of the same for variable Nonflavanoid phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Ash shows some outliers, but we can’t be sure of the same for variable Nonflavanoid phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Malic acid shows some outliers, but we can’t be sure of the same for variable Nonflavanoid phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcohol shows some outliers, but we can’t be sure of the same for variable Nonflavanoid phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Class shows some outliers, but we can’t be sure of the same for variable Nonflavanoid phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable OD280-OD315 of diluted wines shows some outliers, but we can’t be sure of the same for variable Flavanoids.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Hue shows some outliers, but we can’t be sure of the same for variable Flavanoids.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Color intensity shows some outliers, but we can’t be sure of the same for variable Flavanoids.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Proanthocyanins shows some outliers, but we can’t be sure of the same for variable Flavanoids.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Nonflavanoid phenols shows some outliers, but we can’t be sure of the same for variable Flavanoids.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Total phenols shows some outliers, but we can’t be sure of the same for variable Flavanoids.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcalinity of ash shows some outliers, but we can’t be sure of the same for variable Flavanoids.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Ash shows some outliers, but we can’t be sure of the same for variable Flavanoids.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Malic acid shows some outliers, but we can’t be sure of the same for variable Flavanoids.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcohol shows some outliers, but we can’t be sure of the same for variable Flavanoids.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Class shows some outliers, but we can’t be sure of the same for variable Flavanoids.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable OD280-OD315 of diluted wines shows some outliers, but we can’t be sure of the same for variable Total phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Hue shows some outliers, but we can’t be sure of the same for variable Total phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Color intensity shows some outliers, but we can’t be sure of the same for variable Total phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Proanthocyanins shows some outliers, but we can’t be sure of the same for variable Total phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Nonflavanoid phenols shows some outliers, but we can’t be sure of the same for variable Total phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Flavanoids shows some outliers, but we can’t be sure of the same for variable Total phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcalinity of ash shows some outliers, but we can’t be sure of the same for variable Total phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Ash shows some outliers, but we can’t be sure of the same for variable Total phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Malic acid shows some outliers, but we can’t be sure of the same for variable Total phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcohol shows some outliers, but we can’t be sure of the same for variable Total phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Class shows some outliers, but we can’t be sure of the same for variable Total phenols.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable OD280-OD315 of diluted wines shows some outliers, but we can’t be sure of the same for variable Alcalinity of ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Hue shows some outliers, but we can’t be sure of the same for variable Alcalinity of ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Color intensity shows some outliers, but we can’t be sure of the same for variable Alcalinity of ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Proanthocyanins shows some outliers, but we can’t be sure of the same for variable Alcalinity of ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Nonflavanoid phenols shows some outliers, but we can’t be sure of the same for variable Alcalinity of ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Flavanoids shows some outliers, but we can’t be sure of the same for variable Alcalinity of ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Total phenols shows some outliers, but we can’t be sure of the same for variable Alcalinity of ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Ash shows some outliers, but we can’t be sure of the same for variable Alcalinity of ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Malic acid shows some outliers, but we can’t be sure of the same for variable Alcalinity of ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcohol shows some outliers, but we can’t be sure of the same for variable Alcalinity of ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Class shows some outliers, but we can’t be sure of the same for variable Alcalinity of ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable OD280-OD315 of diluted wines shows some outliers, but we can’t be sure of the same for variable Ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Hue shows some outliers, but we can’t be sure of the same for variable Ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Color intensity shows some outliers, but we can’t be sure of the same for variable Ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Proanthocyanins shows some outliers, but we can’t be sure of the same for variable Ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Nonflavanoid phenols shows some outliers, but we can’t be sure of the same for variable Ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Flavanoids shows some outliers, but we can’t be sure of the same for variable Ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Total phenols shows some outliers, but we can’t be sure of the same for variable Ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcalinity of ash shows some outliers, but we can’t be sure of the same for variable Ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Malic acid shows some outliers, but we can’t be sure of the same for variable Ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcohol shows some outliers, but we can’t be sure of the same for variable Ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Class shows some outliers, but we can’t be sure of the same for variable Ash.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable OD280-OD315 of diluted wines shows some outliers, but we can’t be sure of the same for variable Malic acid.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Hue shows some outliers, but we can’t be sure of the same for variable Malic acid.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Color intensity shows some outliers, but we can’t be sure of the same for variable Malic acid.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Proanthocyanins shows some outliers, but we can’t be sure of the same for variable Malic acid.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Nonflavanoid phenols shows some outliers, but we can’t be sure of the same for variable Malic acid.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Flavanoids shows some outliers, but we can’t be sure of the same for variable Malic acid.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Total phenols shows some outliers, but we can’t be sure of the same for variable Malic acid.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcalinity of ash shows some outliers, but we can’t be sure of the same for variable Malic acid.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Ash shows some outliers, but we can’t be sure of the same for variable Malic acid.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcohol shows some outliers, but we can’t be sure of the same for variable Malic acid.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Class shows some outliers, but we can’t be sure of the same for variable Malic acid.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable OD280-OD315 of diluted wines shows some outliers, but we can’t be sure of the same for variable Alcohol.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Hue shows some outliers, but we can’t be sure of the same for variable Alcohol.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Color intensity shows some outliers, but we can’t be sure of the same for variable Alcohol.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Proanthocyanins shows some outliers, but we can’t be sure of the same for variable Alcohol.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Nonflavanoid phenols shows some outliers, but we can’t be sure of the same for variable Alcohol.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Flavanoids shows some outliers, but we can’t be sure of the same for variable Alcohol.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Total phenols shows some outliers, but we can’t be sure of the same for variable Alcohol.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcalinity of ash shows some outliers, but we can’t be sure of the same for variable Alcohol.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Ash shows some outliers, but we can’t be sure of the same for variable Alcohol.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Malic acid shows some outliers, but we can’t be sure of the same for variable Alcohol.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Class shows some outliers, but we can’t be sure of the same for variable Alcohol.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable OD280-OD315 of diluted wines shows some outliers, but we can’t be sure of the same for variable Class.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Hue shows some outliers, but we can’t be sure of the same for variable Class.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Color intensity shows some outliers, but we can’t be sure of the same for variable Class.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Proanthocyanins shows some outliers, but we can’t be sure of the same for variable Class.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Nonflavanoid phenols shows some outliers, but we can’t be sure of the same for variable Class.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Flavanoids shows some outliers, but we can’t be sure of the same for variable Class.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Total phenols shows some outliers, but we can’t be sure of the same for variable Class.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcalinity of ash shows some outliers, but we can’t be sure of the same for variable Class.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Ash shows some outliers, but we can’t be sure of the same for variable Class.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Malic acid shows some outliers, but we can’t be sure of the same for variable Class.;['Wine_boxplots', 'Wine_histograms_numeric']
It is clear that variable Alcohol shows some outliers, but we can’t be sure of the same for variable Class.;['Wine_boxplots', 'Wine_histograms_numeric']
Outliers seem to be a problem in the dataset.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable OD280-OD315 of diluted wines shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Hue shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Color intensity shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Proanthocyanins shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Nonflavanoid phenols shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Flavanoids shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Total phenols shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Alcalinity of ash shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Ash shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Malic acid shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Alcohol shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Class shows a high number of outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable OD280-OD315 of diluted wines shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Hue shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Color intensity shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Proanthocyanins shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Nonflavanoid phenols shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Flavanoids shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Total phenols shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Alcalinity of ash shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Ash shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Malic acid shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Alcohol shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Class shows some outlier values.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable OD280-OD315 of diluted wines doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Hue doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Color intensity doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Proanthocyanins doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Nonflavanoid phenols doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Flavanoids doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Total phenols doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Alcalinity of ash doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Ash doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Malic acid doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Alcohol doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Class doesn’t have any outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable OD280-OD315 of diluted wines presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Hue presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Color intensity presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Proanthocyanins presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Nonflavanoid phenols presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Flavanoids presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Total phenols presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Alcalinity of ash presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Ash presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Malic acid presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Alcohol presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
Variable Class presents some outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
At least 85 of the variables present outliers.;['Wine_boxplots', 'Wine_histograms_numeric']
