Question;Charts_id
It is clear that variable capital-loss shows some outliers, but we can’t be sure of the same for variable hours-per-week.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable capital-gain shows some outliers, but we can’t be sure of the same for variable hours-per-week.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable educational-num shows some outliers, but we can’t be sure of the same for variable hours-per-week.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable fnlwgt shows some outliers, but we can’t be sure of the same for variable hours-per-week.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable hours-per-week.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable hours-per-week shows some outliers, but we can’t be sure of the same for variable capital-loss.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable capital-gain shows some outliers, but we can’t be sure of the same for variable capital-loss.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable educational-num shows some outliers, but we can’t be sure of the same for variable capital-loss.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable fnlwgt shows some outliers, but we can’t be sure of the same for variable capital-loss.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable capital-loss.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable hours-per-week shows some outliers, but we can’t be sure of the same for variable capital-gain.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable capital-loss shows some outliers, but we can’t be sure of the same for variable capital-gain.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable educational-num shows some outliers, but we can’t be sure of the same for variable capital-gain.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable fnlwgt shows some outliers, but we can’t be sure of the same for variable capital-gain.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable capital-gain.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable hours-per-week shows some outliers, but we can’t be sure of the same for variable educational-num.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable capital-loss shows some outliers, but we can’t be sure of the same for variable educational-num.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable capital-gain shows some outliers, but we can’t be sure of the same for variable educational-num.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable fnlwgt shows some outliers, but we can’t be sure of the same for variable educational-num.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable educational-num.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable hours-per-week shows some outliers, but we can’t be sure of the same for variable fnlwgt.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable capital-loss shows some outliers, but we can’t be sure of the same for variable fnlwgt.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable capital-gain shows some outliers, but we can’t be sure of the same for variable fnlwgt.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable educational-num shows some outliers, but we can’t be sure of the same for variable fnlwgt.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable fnlwgt.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable hours-per-week shows some outliers, but we can’t be sure of the same for variable age.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable capital-loss shows some outliers, but we can’t be sure of the same for variable age.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable capital-gain shows some outliers, but we can’t be sure of the same for variable age.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable educational-num shows some outliers, but we can’t be sure of the same for variable age.;['adult_boxplots', 'adult_histograms_numeric']
It is clear that variable fnlwgt shows some outliers, but we can’t be sure of the same for variable age.;['adult_boxplots', 'adult_histograms_numeric']
Outliers seem to be a problem in the dataset.;['adult_boxplots', 'adult_histograms_numeric']
Variable hours-per-week shows a high number of outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable capital-loss shows a high number of outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable capital-gain shows a high number of outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable educational-num shows a high number of outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable fnlwgt shows a high number of outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable age shows a high number of outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable hours-per-week shows some outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable capital-loss shows some outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable capital-gain shows some outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable educational-num shows some outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable fnlwgt shows some outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable age shows some outlier values.;['adult_boxplots', 'adult_histograms_numeric']
Variable hours-per-week doesn’t have any outliers.;['adult_boxplots', 'adult_histograms_numeric']
Variable capital-loss doesn’t have any outliers.;['adult_boxplots', 'adult_histograms_numeric']
Variable capital-gain doesn’t have any outliers.;['adult_boxplots', 'adult_histograms_numeric']
Variable educational-num doesn’t have any outliers.;['adult_boxplots', 'adult_histograms_numeric']
Variable fnlwgt doesn’t have any outliers.;['adult_boxplots', 'adult_histograms_numeric']
Variable age doesn’t have any outliers.;['adult_boxplots', 'adult_histograms_numeric']
Variable hours-per-week presents some outliers.;['adult_boxplots', 'adult_histograms_numeric']
Variable capital-loss presents some outliers.;['adult_boxplots', 'adult_histograms_numeric']
Variable capital-gain presents some outliers.;['adult_boxplots', 'adult_histograms_numeric']
Variable educational-num presents some outliers.;['adult_boxplots', 'adult_histograms_numeric']
Variable fnlwgt presents some outliers.;['adult_boxplots', 'adult_histograms_numeric']
Variable age presents some outliers.;['adult_boxplots', 'adult_histograms_numeric']
The histograms presented show a large number of outliers for most of the numeric variables.;['adult_boxplots', 'adult_histograms_numeric']
The boxplots presented show a large number of outliers for most of the numeric variables.;['adult_boxplots', 'adult_histograms_numeric']
The existence of outliers is one of the problems to tackle in this dataset.;['adult_boxplots', 'adult_histograms_numeric']
Variable income is a false predictor.;"[""adult_description:{'Records': 48842, 'Variables': {'age': {'Type': 'numeric', 'Range': [17, 90]}, 'workclass': {'Type': 'symbolic', 'Unique values': array(['Private', 'Local-gov', nan, 'Self-emp-not-inc', 'Federal-gov',\n       'State-gov', 'Self-emp-inc', 'Without-pay', 'Never-worked'],\n      dtype=object)}, 'fnlwgt': {'Type': 'numeric', 'Range': [12285, 1490400]}, 'education': {'Type': 'symbolic', 'Unique values': array(['11th', 'HS-grad', 'Assoc-acdm', 'Some-college', '10th',\n       'Prof-school', '7th-8th', 'Bachelors', 'Masters', 'Doctorate',\n       '5th-6th', 'Assoc-voc', '9th', '12th', '1st-4th', 'Preschool'],\n      dtype=object)}, 'educational-num': {'Type': 'numeric', 'Range': [1, 16]}, 'marital-status': {'Type': 'symbolic', 'Unique values': array(['Never-married', 'Married-civ-spouse', 'Widowed', 'Divorced',\n       'Separated', 'Married-spouse-absent', 'Married-AF-spouse'],\n      dtype=object)}, 'occupation': {'Type': 'symbolic', 'Unique values': array(['Machine-op-inspct', 'Farming-fishing', 'Protective-serv', nan,\n       'Other-service', 'Prof-specialty', 'Craft-repair', 'Adm-clerical',\n       'Exec-managerial', 'Tech-support', 'Sales', 'Priv-house-serv',\n       'Transport-moving', 'Handlers-cleaners', 'Armed-Forces'],\n      dtype=object)}, 'relationship': {'Type': 'symbolic', 'Unique values': array(['Own-child', 'Husband', 'Not-in-family', 'Unmarried', 'Wife',\n       'Other-relative'], dtype=object)}, 'race': {'Type': 'symbolic', 'Unique values': array(['Black', 'White', 'Asian-Pac-Islander', 'Other',\n       'Amer-Indian-Eskimo'], dtype=object)}, 'gender': {'Type': 'binary', 'Unique values': array(['Male', 'Female'], dtype=object)}, 'capital-gain': {'Type': 'numeric', 'Range': [0, 99999]}, 'capital-loss': {'Type': 'numeric', 'Range': [0, 4356]}, 'hours-per-week': {'Type': 'numeric', 'Range': [1, 99]}, 'native-country': {'Type': 'symbolic', 'Unique values': array(['United-States', nan, 'Peru', 'Guatemala', 'Mexico',\n       'Dominican-Republic', 'Ireland', 'Germany', 'Philippines',\n       'Thailand', 'Haiti', 'El-Salvador', 'Puerto-Rico', 'Vietnam',\n       'South', 'Columbia', 'Japan', 'India', 'Cambodia', 'Poland',\n       'Laos', 'England', 'Cuba', 'Taiwan', 'Italy', 'Canada', 'Portugal',\n       'China', 'Nicaragua', 'Honduras', 'Iran', 'Scotland', 'Jamaica',\n       'Ecuador', 'Yugoslavia', 'Hungary', 'Hong', 'Greece',\n       'Trinadad&Tobago', 'Outlying-US(Guam-USVI-etc)', 'France',\n       'Holand-Netherlands'], dtype=object)}, 'income': {'Type': 'binary', 'Unique values': array(['<=50K', '>50K'], dtype=object)}}, 'Class': 'income'}""]"
Variable native-country is a false predictor.;"[""adult_description:{'Records': 48842, 'Variables': {'age': {'Type': 'numeric', 'Range': [17, 90]}, 'workclass': {'Type': 'symbolic', 'Unique values': array(['Private', 'Local-gov', nan, 'Self-emp-not-inc', 'Federal-gov',\n       'State-gov', 'Self-emp-inc', 'Without-pay', 'Never-worked'],\n      dtype=object)}, 'fnlwgt': {'Type': 'numeric', 'Range': [12285, 1490400]}, 'education': {'Type': 'symbolic', 'Unique values': array(['11th', 'HS-grad', 'Assoc-acdm', 'Some-college', '10th',\n       'Prof-school', '7th-8th', 'Bachelors', 'Masters', 'Doctorate',\n       '5th-6th', 'Assoc-voc', '9th', '12th', '1st-4th', 'Preschool'],\n      dtype=object)}, 'educational-num': {'Type': 'numeric', 'Range': [1, 16]}, 'marital-status': {'Type': 'symbolic', 'Unique values': array(['Never-married', 'Married-civ-spouse', 'Widowed', 'Divorced',\n       'Separated', 'Married-spouse-absent', 'Married-AF-spouse'],\n      dtype=object)}, 'occupation': {'Type': 'symbolic', 'Unique values': array(['Machine-op-inspct', 'Farming-fishing', 'Protective-serv', nan,\n       'Other-service', 'Prof-specialty', 'Craft-repair', 'Adm-clerical',\n       'Exec-managerial', 'Tech-support', 'Sales', 'Priv-house-serv',\n       'Transport-moving', 'Handlers-cleaners', 'Armed-Forces'],\n      dtype=object)}, 'relationship': {'Type': 'symbolic', 'Unique values': array(['Own-child', 'Husband', 'Not-in-family', 'Unmarried', 'Wife',\n       'Other-relative'], dtype=object)}, 'race': {'Type': 'symbolic', 'Unique values': array(['Black', 'White', 'Asian-Pac-Islander', 'Other',\n       'Amer-Indian-Eskimo'], dtype=object)}, 'gender': {'Type': 'binary', 'Unique values': array(['Male', 'Female'], dtype=object)}, 'capital-gain': {'Type': 'numeric', 'Range': [0, 99999]}, 'capital-loss': {'Type': 'numeric', 'Range': [0, 4356]}, 'hours-per-week': {'Type': 'numeric', 'Range': [1, 99]}, 'native-country': {'Type': 'symbolic', 'Unique values': array(['United-States', nan, 'Peru', 'Guatemala', 'Mexico',\n       'Dominican-Republic', 'Ireland', 'Germany', 'Philippines',\n       'Thailand', 'Haiti', 'El-Salvador', 'Puerto-Rico', 'Vietnam',\n       'South', 'Columbia', 'Japan', 'India', 'Cambodia', 'Poland',\n       'Laos', 'England', 'Cuba', 'Taiwan', 'Italy', 'Canada', 'Portugal',\n       'China', 'Nicaragua', 'Honduras', 'Iran', 'Scotland', 'Jamaica',\n       'Ecuador', 'Yugoslavia', 'Hungary', 'Hong', 'Greece',\n       'Trinadad&Tobago', 'Outlying-US(Guam-USVI-etc)', 'France',\n       'Holand-Netherlands'], dtype=object)}, 'income': {'Type': 'binary', 'Unique values': array(['<=50K', '>50K'], dtype=object)}}, 'Class': 'income'}""]"
Variable hours-per-week is a false predictor.;"[""adult_description:{'Records': 48842, 'Variables': {'age': {'Type': 'numeric', 'Range': [17, 90]}, 'workclass': {'Type': 'symbolic', 'Unique values': array(['Private', 'Local-gov', nan, 'Self-emp-not-inc', 'Federal-gov',\n       'State-gov', 'Self-emp-inc', 'Without-pay', 'Never-worked'],\n      dtype=object)}, 'fnlwgt': {'Type': 'numeric', 'Range': [12285, 1490400]}, 'education': {'Type': 'symbolic', 'Unique values': array(['11th', 'HS-grad', 'Assoc-acdm', 'Some-college', '10th',\n       'Prof-school', '7th-8th', 'Bachelors', 'Masters', 'Doctorate',\n       '5th-6th', 'Assoc-voc', '9th', '12th', '1st-4th', 'Preschool'],\n      dtype=object)}, 'educational-num': {'Type': 'numeric', 'Range': [1, 16]}, 'marital-status': {'Type': 'symbolic', 'Unique values': array(['Never-married', 'Married-civ-spouse', 'Widowed', 'Divorced',\n       'Separated', 'Married-spouse-absent', 'Married-AF-spouse'],\n      dtype=object)}, 'occupation': {'Type': 'symbolic', 'Unique values': array(['Machine-op-inspct', 'Farming-fishing', 'Protective-serv', nan,\n       'Other-service', 'Prof-specialty', 'Craft-repair', 'Adm-clerical',\n       'Exec-managerial', 'Tech-support', 'Sales', 'Priv-house-serv',\n       'Transport-moving', 'Handlers-cleaners', 'Armed-Forces'],\n      dtype=object)}, 'relationship': {'Type': 'symbolic', 'Unique values': array(['Own-child', 'Husband', 'Not-in-family', 'Unmarried', 'Wife',\n       'Other-relative'], dtype=object)}, 'race': {'Type': 'symbolic', 'Unique values': array(['Black', 'White', 'Asian-Pac-Islander', 'Other',\n       'Amer-Indian-Eskimo'], dtype=object)}, 'gender': {'Type': 'binary', 'Unique values': array(['Male', 'Female'], dtype=object)}, 'capital-gain': {'Type': 'numeric', 'Range': [0, 99999]}, 'capital-loss': {'Type': 'numeric', 'Range': [0, 4356]}, 'hours-per-week': {'Type': 'numeric', 'Range': [1, 99]}, 'native-country': {'Type': 'symbolic', 'Unique values': array(['United-States', nan, 'Peru', 'Guatemala', 'Mexico',\n       'Dominican-Republic', 'Ireland', 'Germany', 'Philippines',\n       'Thailand', 'Haiti', 'El-Salvador', 'Puerto-Rico', 'Vietnam',\n       'South', 'Columbia', 'Japan', 'India', 'Cambodia', 'Poland',\n       'Laos', 'England', 'Cuba', 'Taiwan', 'Italy', 'Canada', 'Portugal',\n       'China', 'Nicaragua', 'Honduras', 'Iran', 'Scotland', 'Jamaica',\n       'Ecuador', 'Yugoslavia', 'Hungary', 'Hong', 'Greece',\n       'Trinadad&Tobago', 'Outlying-US(Guam-USVI-etc)', 'France',\n       'Holand-Netherlands'], dtype=object)}, 'income': {'Type': 'binary', 'Unique values': array(['<=50K', '>50K'], dtype=object)}}, 'Class': 'income'}""]"
Variable capital-loss is a false predictor.;"[""adult_description:{'Records': 48842, 'Variables': {'age': {'Type': 'numeric', 'Range': [17, 90]}, 'workclass': {'Type': 'symbolic', 'Unique values': array(['Private', 'Local-gov', nan, 'Self-emp-not-inc', 'Federal-gov',\n       'State-gov', 'Self-emp-inc', 'Without-pay', 'Never-worked'],\n      dtype=object)}, 'fnlwgt': {'Type': 'numeric', 'Range': [12285, 1490400]}, 'education': {'Type': 'symbolic', 'Unique values': array(['11th', 'HS-grad', 'Assoc-acdm', 'Some-college', '10th',\n       'Prof-school', '7th-8th', 'Bachelors', 'Masters', 'Doctorate',\n       '5th-6th', 'Assoc-voc', '9th', '12th', '1st-4th', 'Preschool'],\n      dtype=object)}, 'educational-num': {'Type': 'numeric', 'Range': [1, 16]}, 'marital-status': {'Type': 'symbolic', 'Unique values': array(['Never-married', 'Married-civ-spouse', 'Widowed', 'Divorced',\n       'Separated', 'Married-spouse-absent', 'Married-AF-spouse'],\n      dtype=object)}, 'occupation': {'Type': 'symbolic', 'Unique values': array(['Machine-op-inspct', 'Farming-fishing', 'Protective-serv', nan,\n       'Other-service', 'Prof-specialty', 'Craft-repair', 'Adm-clerical',\n       'Exec-managerial', 'Tech-support', 'Sales', 'Priv-house-serv',\n       'Transport-moving', 'Handlers-cleaners', 'Armed-Forces'],\n      dtype=object)}, 'relationship': {'Type': 'symbolic', 'Unique values': array(['Own-child', 'Husband', 'Not-in-family', 'Unmarried', 'Wife',\n       'Other-relative'], dtype=object)}, 'race': {'Type': 'symbolic', 'Unique values': array(['Black', 'White', 'Asian-Pac-Islander', 'Other',\n       'Amer-Indian-Eskimo'], dtype=object)}, 'gender': {'Type': 'binary', 'Unique values': array(['Male', 'Female'], dtype=object)}, 'capital-gain': {'Type': 'numeric', 'Range': [0, 99999]}, 'capital-loss': {'Type': 'numeric', 'Range': [0, 4356]}, 'hours-per-week': {'Type': 'numeric', 'Range': [1, 99]}, 'native-country': {'Type': 'symbolic', 'Unique values': array(['United-States', nan, 'Peru', 'Guatemala', 'Mexico',\n       'Dominican-Republic', 'Ireland', 'Germany', 'Philippines',\n       'Thailand', 'Haiti', 'El-Salvador', 'Puerto-Rico', 'Vietnam',\n       'South', 'Columbia', 'Japan', 'India', 'Cambodia', 'Poland',\n       'Laos', 'England', 'Cuba', 'Taiwan', 'Italy', 'Canada', 'Portugal',\n       'China', 'Nicaragua', 'Honduras', 'Iran', 'Scotland', 'Jamaica',\n       'Ecuador', 'Yugoslavia', 'Hungary', 'Hong', 'Greece',\n       'Trinadad&Tobago', 'Outlying-US(Guam-USVI-etc)', 'France',\n       'Holand-Netherlands'], dtype=object)}, 'income': {'Type': 'binary', 'Unique values': array(['<=50K', '>50K'], dtype=object)}}, 'Class': 'income'}""]"
Variable capital-gain is a false predictor.;"[""adult_description:{'Records': 48842, 'Variables': {'age': {'Type': 'numeric', 'Range': [17, 90]}, 'workclass': {'Type': 'symbolic', 'Unique values': array(['Private', 'Local-gov', nan, 'Self-emp-not-inc', 'Federal-gov',\n       'State-gov', 'Self-emp-inc', 'Without-pay', 'Never-worked'],\n      dtype=object)}, 'fnlwgt': {'Type': 'numeric', 'Range': [12285, 1490400]}, 'education': {'Type': 'symbolic', 'Unique values': array(['11th', 'HS-grad', 'Assoc-acdm', 'Some-college', '10th',\n       'Prof-school', '7th-8th', 'Bachelors', 'Masters', 'Doctorate',\n       '5th-6th', 'Assoc-voc', '9th', '12th', '1st-4th', 'Preschool'],\n      dtype=object)}, 'educational-num': {'Type': 'numeric', 'Range': [1, 16]}, 'marital-status': {'Type': 'symbolic', 'Unique values': array(['Never-married', 'Married-civ-spouse', 'Widowed', 'Divorced',\n       'Separated', 'Married-spouse-absent', 'Married-AF-spouse'],\n      dtype=object)}, 'occupation': {'Type': 'symbolic', 'Unique values': array(['Machine-op-inspct', 'Farming-fishing', 'Protective-serv', nan,\n       'Other-service', 'Prof-specialty', 'Craft-repair', 'Adm-clerical',\n       'Exec-managerial', 'Tech-support', 'Sales', 'Priv-house-serv',\n       'Transport-moving', 'Handlers-cleaners', 'Armed-Forces'],\n      dtype=object)}, 'relationship': {'Type': 'symbolic', 'Unique values': array(['Own-child', 'Husband', 'Not-in-family', 'Unmarried', 'Wife',\n       'Other-relative'], dtype=object)}, 'race': {'Type': 'symbolic', 'Unique values': array(['Black', 'White', 'Asian-Pac-Islander', 'Other',\n       'Amer-Indian-Eskimo'], dtype=object)}, 'gender': {'Type': 'binary', 'Unique values': array(['Male', 'Female'], dtype=object)}, 'capital-gain': {'Type': 'numeric', 'Range': [0, 99999]}, 'capital-loss': {'Type': 'numeric', 'Range': [0, 4356]}, 'hours-per-week': {'Type': 'numeric', 'Range': [1, 99]}, 'native-country': {'Type': 'symbolic', 'Unique values': array(['United-States', nan, 'Peru', 'Guatemala', 'Mexico',\n       'Dominican-Republic', 'Ireland', 'Germany', 'Philippines',\n       'Thailand', 'Haiti', 'El-Salvador', 'Puerto-Rico', 'Vietnam',\n       'South', 'Columbia', 'Japan', 'India', 'Cambodia', 'Poland',\n       'Laos', 'England', 'Cuba', 'Taiwan', 'Italy', 'Canada', 'Portugal',\n       'China', 'Nicaragua', 'Honduras', 'Iran', 'Scotland', 'Jamaica',\n       'Ecuador', 'Yugoslavia', 'Hungary', 'Hong', 'Greece',\n       'Trinadad&Tobago', 'Outlying-US(Guam-USVI-etc)', 'France',\n       'Holand-Netherlands'], dtype=object)}, 'income': {'Type': 'binary', 'Unique values': array(['<=50K', '>50K'], dtype=object)}}, 'Class': 'income'}""]"
