Question;Charts_id
Variable SepalLengthCm shows a high number of outlier values.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalWidthCm shows some outlier values.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalLengthCm shows some outlier values.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalWidthCm shows some outlier values.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalLengthCm shows some outlier values.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalWidthCm doesn’t have any outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalLengthCm doesn’t have any outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalWidthCm doesn’t have any outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalLengthCm doesn’t have any outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalWidthCm presents some outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalLengthCm presents some outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalWidthCm presents some outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalLengthCm presents some outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
At least 85 of the variables present outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
At least 75 of the variables present outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
At least 60 of the variables present outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
At least 50 of the variables present outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
The histograms presented show a large number of outliers for most of the numeric variables.;['Iris_boxplots', 'Iris_histograms_numeric']
The boxplots presented show a large number of outliers for most of the numeric variables.;['Iris_boxplots', 'Iris_histograms_numeric']
The existence of outliers is one of the problems to tackle in this dataset.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable Species is a false predictor.;['Iris_description']
Variable PetalWidthCm is a false predictor.;['Iris_description']
Variable PetalLengthCm is a false predictor.;['Iris_description']
Variable SepalWidthCm is a false predictor.;['Iris_description']
Variable SepalLengthCm is a false predictor.;['Iris_description']
One of the variables PetalLengthCm or PetalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalWidthCm or PetalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalLengthCm or PetalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables PetalWidthCm or PetalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalWidthCm or PetalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalLengthCm or PetalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables PetalWidthCm or SepalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables PetalLengthCm or SepalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalLengthCm or SepalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables PetalWidthCm or SepalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables PetalLengthCm or SepalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalWidthCm or SepalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
The variable PetalWidthCm can be discarded without risking losing information.;['Iris_correlation_heatmap']
The variable PetalLengthCm can be discarded without risking losing information.;['Iris_correlation_heatmap']
The variable SepalWidthCm can be discarded without risking losing information.;['Iris_correlation_heatmap']
The variable SepalLengthCm can be discarded without risking losing information.;['Iris_correlation_heatmap']
Variables SepalLengthCm and SepalWidthCm are redundant, but we can’t say the same for the pair PetalLengthCm and PetalWidthCm.;['Iris_correlation_heatmap']
Variables SepalLengthCm and PetalLengthCm are redundant, but we can’t say the same for the pair SepalWidthCm and PetalWidthCm.;['Iris_correlation_heatmap']
Variables SepalWidthCm and PetalWidthCm are redundant, but we can’t say the same for the pair SepalLengthCm and PetalLengthCm.;['Iris_correlation_heatmap']
Variables PetalLengthCm and PetalWidthCm are redundant, but we can’t say the same for the pair SepalLengthCm and SepalWidthCm.;['Iris_correlation_heatmap']
Variables SepalLengthCm and PetalWidthCm are redundant, but we can’t say the same for the pair SepalWidthCm and PetalLengthCm.;['Iris_correlation_heatmap']
Variables SepalWidthCm and PetalLengthCm are redundant, but we can’t say the same for the pair SepalLengthCm and PetalWidthCm.;['Iris_correlation_heatmap']
Variables PetalLengthCm and PetalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalWidthCm and PetalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalLengthCm and PetalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables PetalWidthCm and PetalLengthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalWidthCm and PetalLengthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalLengthCm and PetalLengthCm are redundant.;['Iris_correlation_heatmap']
Variables PetalWidthCm and SepalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables PetalLengthCm and SepalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalLengthCm and SepalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables PetalWidthCm and SepalLengthCm are redundant.;['Iris_correlation_heatmap']
Variables PetalLengthCm and SepalLengthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalWidthCm and SepalLengthCm are redundant.;['Iris_correlation_heatmap']
From the correlation analysis alone, it is clear that there are relevant variables.;['Iris_correlation_heatmap']
It is clear that variable PetalWidthCm is one of the five most relevant features.;['Iris_decision_tree']
It is clear that variable PetalLengthCm is one of the five most relevant features.;['Iris_decision_tree']
It is clear that variable SepalWidthCm is one of the five most relevant features.;['Iris_decision_tree']
It is clear that variable SepalLengthCm is one of the five most relevant features.;['Iris_decision_tree']
It is clear that variable PetalWidthCm is one of the four most relevant features.;['Iris_decision_tree']
It is clear that variable PetalLengthCm is one of the four most relevant features.;['Iris_decision_tree']
It is clear that variable SepalWidthCm is one of the four most relevant features.;['Iris_decision_tree']
It is clear that variable SepalLengthCm is one of the four most relevant features.;['Iris_decision_tree']
It is clear that variable PetalWidthCm is one of the three most relevant features.;['Iris_decision_tree']
It is clear that variable PetalLengthCm is one of the three most relevant features.;['Iris_decision_tree']
It is clear that variable SepalWidthCm is one of the three most relevant features.;['Iris_decision_tree']
It is clear that variable SepalLengthCm is one of the three most relevant features.;['Iris_decision_tree']
It is clear that variable PetalWidthCm is one of the two most relevant features.;['Iris_decision_tree']
It is clear that variable PetalLengthCm is one of the two most relevant features.;['Iris_decision_tree']
It is clear that variable SepalWidthCm is one of the two most relevant features.;['Iris_decision_tree']
It is clear that variable SepalLengthCm is one of the two most relevant features.;['Iris_decision_tree']
The variable PetalWidthCm seems to be one of the five most relevant features.;['Iris_decision_tree']
The variable PetalLengthCm seems to be one of the five most relevant features.;['Iris_decision_tree']
The variable SepalWidthCm seems to be one of the five most relevant features.;['Iris_decision_tree']
The variable SepalLengthCm seems to be one of the five most relevant features.;['Iris_decision_tree']
The variable PetalWidthCm seems to be one of the four most relevant features.;['Iris_decision_tree']
The variable PetalLengthCm seems to be one of the four most relevant features.;['Iris_decision_tree']
The variable SepalWidthCm seems to be one of the four most relevant features.;['Iris_decision_tree']
The variable SepalLengthCm seems to be one of the four most relevant features.;['Iris_decision_tree']
The variable PetalWidthCm seems to be one of the three most relevant features.;['Iris_decision_tree']
The variable PetalLengthCm seems to be one of the three most relevant features.;['Iris_decision_tree']
The variable SepalWidthCm seems to be one of the three most relevant features.;['Iris_decision_tree']
The variable SepalLengthCm seems to be one of the three most relevant features.;['Iris_decision_tree']
The variable PetalWidthCm seems to be one of the two most relevant features.;['Iris_decision_tree']
The variable PetalLengthCm seems to be one of the two most relevant features.;['Iris_decision_tree']
The variable SepalWidthCm seems to be one of the two most relevant features.;['Iris_decision_tree']
The variable SepalLengthCm seems to be one of the two most relevant features.;['Iris_decision_tree']
The variable PetalWidthCm discriminates between the target values, as shown in the decision tree.;['Iris_decision_tree']
The variable PetalLengthCm discriminates between the target values, as shown in the decision tree.;['Iris_decision_tree']
The variable SepalWidthCm discriminates between the target values, as shown in the decision tree.;['Iris_decision_tree']
The variable SepalLengthCm discriminates between the target values, as shown in the decision tree.;['Iris_decision_tree']
It is possible to state that PetalWidthCm is the second most discriminative variable regarding the class.;['Iris_decision_tree']
It is possible to state that PetalLengthCm is the second most discriminative variable regarding the class.;['Iris_decision_tree']
It is possible to state that SepalWidthCm is the second most discriminative variable regarding the class.;['Iris_decision_tree']
It is possible to state that SepalLengthCm is the second most discriminative variable regarding the class.;['Iris_decision_tree']
It is possible to state that PetalWidthCm is the first most discriminative variable regarding the class.;['Iris_decision_tree']
It is possible to state that PetalLengthCm is the first most discriminative variable regarding the class.;['Iris_decision_tree']
It is possible to state that SepalWidthCm is the first most discriminative variable regarding the class.;['Iris_decision_tree']
It is possible to state that SepalLengthCm is the first most discriminative variable regarding the class.;['Iris_decision_tree']
Variable PetalWidthCm is one of the most relevant variables.;['Iris_decision_tree']
Variable PetalLengthCm is one of the most relevant variables.;['Iris_decision_tree']
Variable SepalWidthCm is one of the most relevant variables.;['Iris_decision_tree']
Variable SepalLengthCm is one of the most relevant variables.;['Iris_decision_tree']
Variable PetalWidthCm seems to be relevant for the majority of mining tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variable PetalLengthCm seems to be relevant for the majority of mining tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variable SepalWidthCm seems to be relevant for the majority of mining tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variable SepalLengthCm seems to be relevant for the majority of mining tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalLengthCm and PetalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalWidthCm and PetalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalLengthCm and PetalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalWidthCm and PetalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalWidthCm and PetalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalLengthCm and PetalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalWidthCm and SepalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalLengthCm and SepalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalLengthCm and SepalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalWidthCm and SepalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalLengthCm and SepalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalWidthCm and SepalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.;['Iris_boxplots']
A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.;['Iris_boxplots']
Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;['Iris_correlation_heatmap']
Balancing this dataset by SMOTE would be riskier than oversampling by replication.;['Iris_scatter-plots']
Balancing this dataset by SMOTE would most probably be preferable over undersampling.;['Iris_nr_records_nr_variables']
Balancing this dataset would be mandatory to improve the results.;['Iris_class_histogram']
Both PetalLengthCm and PetalWidthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
Both SepalWidthCm and PetalWidthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
Both SepalLengthCm and PetalWidthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
Both PetalWidthCm and PetalLengthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
Both SepalWidthCm and PetalLengthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
Both SepalLengthCm and PetalLengthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
Both PetalWidthCm and SepalWidthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
Both PetalLengthCm and SepalWidthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
Both SepalLengthCm and SepalWidthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
Both PetalWidthCm and SepalLengthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
Both PetalLengthCm and SepalLengthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
Both SepalWidthCm and SepalLengthCm variables could be used to derive a new variable using a concept hierarchy.;['Iris_description']
The generation of a new feature through the conjunction of variables, would require some domain knowledge.;['Iris_description']
Considering the common semantics for PetalLengthCm and PetalWidthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for SepalWidthCm and PetalWidthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for SepalLengthCm and PetalWidthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for PetalWidthCm and PetalLengthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for SepalWidthCm and PetalLengthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for SepalLengthCm and PetalLengthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for PetalWidthCm and SepalWidthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for PetalLengthCm and SepalWidthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for SepalLengthCm and SepalWidthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for PetalWidthCm and SepalLengthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for PetalLengthCm and SepalLengthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for SepalWidthCm and SepalLengthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;['Iris_description', 'Iris_histograms']
Considering the common semantics for PetalWidthCm variable, dummification would be the most adequate encoding.;['Iris_description', 'Iris_histograms']
Considering the common semantics for PetalLengthCm variable, dummification would be the most adequate encoding.;['Iris_description', 'Iris_histograms']
Considering the common semantics for SepalWidthCm variable, dummification would be the most adequate encoding.;['Iris_description', 'Iris_histograms']
Considering the common semantics for SepalLengthCm variable, dummification would be the most adequate encoding.;['Iris_description', 'Iris_histograms']
The variable PetalWidthCm can be coded as ordinal without losing information.;['Iris_histograms']
The variable PetalLengthCm can be coded as ordinal without losing information.;['Iris_histograms']
The variable SepalWidthCm can be coded as ordinal without losing information.;['Iris_histograms']
The variable SepalLengthCm can be coded as ordinal without losing information.;['Iris_histograms']
Discarding variables PetalLengthCm and PetalWidthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Discarding variables SepalWidthCm and PetalWidthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Discarding variables SepalLengthCm and PetalWidthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Discarding variables PetalWidthCm and PetalLengthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Discarding variables SepalWidthCm and PetalLengthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Discarding variables SepalLengthCm and PetalLengthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Discarding variables PetalWidthCm and SepalWidthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Discarding variables PetalLengthCm and SepalWidthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Discarding variables SepalLengthCm and SepalWidthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Discarding variables PetalWidthCm and SepalLengthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Discarding variables PetalLengthCm and SepalLengthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Discarding variables SepalWidthCm and SepalLengthCm would be better than discarding all the records with missing values for those variables.;['Iris_mv']
Dropping all records with missing values would be better than to drop the variables with missing values.;['Iris_mv']
Dropping all rows with missing values can lead to a dataset with less than 40% of the original data.;['Iris_mv']
Dropping all rows with missing values can lead to a dataset with less than 30% of the original data.;['Iris_mv']
Dropping all rows with missing values can lead to a dataset with less than 25% of the original data.;['Iris_mv']
There is no reason to believe that discarding records showing missing values is safer than discarding the corresponding variables in this case.;['Iris_mv']
Dummification is mandatory in this dataset.;[]
Dummifying the variables will improve the mining results.;[]
Feature generation based on both variables PetalLengthCm and PetalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on both variables SepalWidthCm and PetalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on both variables SepalLengthCm and PetalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on both variables PetalWidthCm and PetalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on both variables SepalWidthCm and PetalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on both variables SepalLengthCm and PetalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on both variables PetalWidthCm and SepalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on both variables PetalLengthCm and SepalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on both variables SepalLengthCm and SepalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on both variables PetalWidthCm and SepalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on both variables PetalLengthCm and SepalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on both variables SepalWidthCm and SepalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable PetalLengthCm wouldn’t be useful, but the use of PetalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable SepalWidthCm wouldn’t be useful, but the use of PetalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable SepalLengthCm wouldn’t be useful, but the use of PetalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable PetalWidthCm wouldn’t be useful, but the use of PetalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable SepalWidthCm wouldn’t be useful, but the use of PetalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable SepalLengthCm wouldn’t be useful, but the use of PetalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable PetalWidthCm wouldn’t be useful, but the use of SepalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable PetalLengthCm wouldn’t be useful, but the use of SepalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable SepalLengthCm wouldn’t be useful, but the use of SepalWidthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable PetalWidthCm wouldn’t be useful, but the use of SepalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable PetalLengthCm wouldn’t be useful, but the use of SepalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Feature generation based on the use of variable SepalWidthCm wouldn’t be useful, but the use of SepalLengthCm seems to be promising.;['Iris_mv', 'Iris_histograms']
Given the usual semantics of PetalWidthCm variable, dummification would have been a better codification.;['Iris_histograms']
Given the usual semantics of PetalLengthCm variable, dummification would have been a better codification.;['Iris_histograms']
Given the usual semantics of SepalWidthCm variable, dummification would have been a better codification.;['Iris_histograms']
Given the usual semantics of SepalLengthCm variable, dummification would have been a better codification.;['Iris_histograms']
If PetalLengthCm and PetalWidthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
If SepalWidthCm and PetalWidthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
If SepalLengthCm and PetalWidthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
If PetalWidthCm and PetalLengthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
If SepalWidthCm and PetalLengthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
If SepalLengthCm and PetalLengthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
If PetalWidthCm and SepalWidthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
If PetalLengthCm and SepalWidthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
If SepalLengthCm and SepalWidthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
If PetalWidthCm and SepalLengthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
If PetalLengthCm and SepalLengthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
If SepalWidthCm and SepalLengthCm were redundant then selecting just one of them would obviously increase the accuracy of KNN.;[]
It is better to drop the variable PetalWidthCm than removing all records with missing values.;['Iris_mv', 'Iris_histograms']
It is better to drop the variable PetalLengthCm than removing all records with missing values.;['Iris_mv', 'Iris_histograms']
It is better to drop the variable SepalWidthCm than removing all records with missing values.;['Iris_mv', 'Iris_histograms']
It is better to drop the variable SepalLengthCm than removing all records with missing values.;['Iris_mv', 'Iris_histograms']
Knowing that C and F are strongly correlated (correlation=1), we can say that removing one of those variables, would not have any impact on the performance of a KNN classifier.;[]
Missing value imputation using the mean value per class improves the quality of discovered patterns.;[]
Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.;['Iris_boxplots']
Normalization of this dataset could not have impact on a KNN classifier.;['Iris_boxplots']
Normalization of this dataset should have a high impact on naïve Bayes classifier.;[]
Scaling this dataset should lead to a faster training with multi-layer perceptron.;[]
Not knowing the semantics of PetalWidthCm variable, dummification could have been a more adequate codification.;['Iris_histograms']
Not knowing the semantics of PetalLengthCm variable, dummification could have been a more adequate codification.;['Iris_histograms']
Not knowing the semantics of SepalWidthCm variable, dummification could have been a more adequate codification.;['Iris_histograms']
Not knowing the semantics of SepalLengthCm variable, dummification could have been a more adequate codification.;['Iris_histograms']
Removing the Species variable from the training will improve model performance over any non-observed records.;['Iris_description']
Removing the PetalWidthCm variable from the training will improve model performance over any non-observed records.;['Iris_description']
