Question;Charts_id
The variable alcohol can be seen as ordinal.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable sulphates can be seen as ordinal.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable pH can be seen as ordinal.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable density can be seen as ordinal.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable total sulfur dioxide can be seen as ordinal.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable free sulfur dioxide can be seen as ordinal.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable chlorides can be seen as ordinal.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable residual sugar can be seen as ordinal.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable citric acid can be seen as ordinal.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable volatile acidity can be seen as ordinal.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable fixed acidity can be seen as ordinal.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable alcohol can be seen as ordinal without losing information.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable sulphates can be seen as ordinal without losing information.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable pH can be seen as ordinal without losing information.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable density can be seen as ordinal without losing information.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable total sulfur dioxide can be seen as ordinal without losing information.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable free sulfur dioxide can be seen as ordinal without losing information.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable chlorides can be seen as ordinal without losing information.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable residual sugar can be seen as ordinal without losing information.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable citric acid can be seen as ordinal without losing information.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable volatile acidity can be seen as ordinal without losing information.;['WineQT_scatter-plots', 'WineQT_histograms']
The variable fixed acidity can be seen as ordinal without losing information.;['WineQT_scatter-plots', 'WineQT_histograms']
Variable quality is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Variable alcohol is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Variable sulphates is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Variable pH is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Variable density is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Variable total sulfur dioxide is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Variable free sulfur dioxide is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Variable chlorides is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Variable residual sugar is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Variable citric acid is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Variable volatile acidity is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Variable fixed acidity is balanced.;['WineQT_histograms_numeric', 'WineQT_boxplots']
Those boxplots show that the data is not normalized.;['WineQT_boxplots']
It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable quality.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable quality.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable quality.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable density shows some outliers, but we can’t be sure of the same for variable quality.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable quality.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable quality.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable quality.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable quality.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable quality.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable quality.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable quality.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable alcohol.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable alcohol.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable alcohol.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable density shows some outliers, but we can’t be sure of the same for variable alcohol.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable alcohol.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable alcohol.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable alcohol.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable alcohol.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable alcohol.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable alcohol.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable alcohol.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable sulphates.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable sulphates.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable sulphates.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable density shows some outliers, but we can’t be sure of the same for variable sulphates.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable sulphates.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable sulphates.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable sulphates.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable sulphates.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable sulphates.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable sulphates.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable sulphates.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable pH.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable pH.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable pH.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable density shows some outliers, but we can’t be sure of the same for variable pH.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable pH.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable pH.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable pH.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable pH.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable pH.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable pH.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable pH.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable density.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable density.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable density.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable density.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable density.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable density.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable density.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable density.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable density.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable density.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable density.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable density shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable density shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable chlorides.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable chlorides.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable chlorides.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable chlorides.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable density shows some outliers, but we can’t be sure of the same for variable chlorides.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable chlorides.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable chlorides.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable chlorides.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable chlorides.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable chlorides.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable chlorides.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable residual sugar.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable residual sugar.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable residual sugar.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable residual sugar.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable density shows some outliers, but we can’t be sure of the same for variable residual sugar.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable residual sugar.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable residual sugar.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable residual sugar.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable residual sugar.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable residual sugar.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable residual sugar.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable citric acid.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable citric acid.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable citric acid.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable citric acid.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable density shows some outliers, but we can’t be sure of the same for variable citric acid.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable citric acid.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable citric acid.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable citric acid.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable citric acid.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable citric acid.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable citric acid.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable volatile acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable volatile acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable volatile acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable volatile acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable density shows some outliers, but we can’t be sure of the same for variable volatile acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable volatile acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable volatile acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable volatile acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable volatile acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable volatile acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable volatile acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable fixed acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable fixed acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable fixed acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable fixed acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable density shows some outliers, but we can’t be sure of the same for variable fixed acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable fixed acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable fixed acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable fixed acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable fixed acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable fixed acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable fixed acidity.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Outliers seem to be a problem in the dataset.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable quality shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable alcohol shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable sulphates shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable pH shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable density shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable total sulfur dioxide shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable free sulfur dioxide shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable chlorides shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable residual sugar shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable citric acid shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable volatile acidity shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable fixed acidity shows a high number of outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable quality shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable alcohol shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable sulphates shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable pH shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable density shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable total sulfur dioxide shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable free sulfur dioxide shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable chlorides shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable residual sugar shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable citric acid shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable volatile acidity shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable fixed acidity shows some outlier values.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable quality doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable alcohol doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable sulphates doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable pH doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable density doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable total sulfur dioxide doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable free sulfur dioxide doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable chlorides doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable residual sugar doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable citric acid doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable volatile acidity doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable fixed acidity doesn’t have any outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable quality presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable alcohol presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable sulphates presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable pH presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable density presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable total sulfur dioxide presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable free sulfur dioxide presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable chlorides presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable residual sugar presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable citric acid presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable volatile acidity presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
Variable fixed acidity presents some outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
At least 85 of the variables present outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
At least 75 of the variables present outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
At least 60 of the variables present outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
At least 50 of the variables present outliers.;['WineQT_boxplots', 'WineQT_histograms_numeric']
