Question;Charts_id
The variable slope can be seen as ordinal without losing information.;['heart_scatter-plots', 'heart_histograms']
The variable oldpeak can be seen as ordinal without losing information.;['heart_scatter-plots', 'heart_histograms']
The variable exang can be seen as ordinal without losing information.;['heart_scatter-plots', 'heart_histograms']
The variable thalach can be seen as ordinal without losing information.;['heart_scatter-plots', 'heart_histograms']
The variable restecg can be seen as ordinal without losing information.;['heart_scatter-plots', 'heart_histograms']
The variable fbs can be seen as ordinal without losing information.;['heart_scatter-plots', 'heart_histograms']
The variable chol can be seen as ordinal without losing information.;['heart_scatter-plots', 'heart_histograms']
The variable trestbps can be seen as ordinal without losing information.;['heart_scatter-plots', 'heart_histograms']
The variable cp can be seen as ordinal without losing information.;['heart_scatter-plots', 'heart_histograms']
The variable sex can be seen as ordinal without losing information.;['heart_scatter-plots', 'heart_histograms']
The variable age can be seen as ordinal without losing information.;['heart_scatter-plots', 'heart_histograms']
Variable thal is balanced.;['heart_histograms_numeric', 'heart_boxplots']
Variable ca is balanced.;['heart_histograms_numeric', 'heart_boxplots']
Variable slope is balanced.;['heart_histograms_numeric', 'heart_boxplots']
Variable oldpeak is balanced.;['heart_histograms_numeric', 'heart_boxplots']
Variable thalach is balanced.;['heart_histograms_numeric', 'heart_boxplots']
Variable restecg is balanced.;['heart_histograms_numeric', 'heart_boxplots']
Variable chol is balanced.;['heart_histograms_numeric', 'heart_boxplots']
Variable trestbps is balanced.;['heart_histograms_numeric', 'heart_boxplots']
Variable cp is balanced.;['heart_histograms_numeric', 'heart_boxplots']
Variable age is balanced.;['heart_histograms_numeric', 'heart_boxplots']
Those boxplots show that the data is not normalized.;['heart_boxplots']
It is clear that variable ca shows some outliers, but we can’t be sure of the same for variable thal.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable slope shows some outliers, but we can’t be sure of the same for variable thal.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable oldpeak shows some outliers, but we can’t be sure of the same for variable thal.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable restecg shows some outliers, but we can’t be sure of the same for variable thal.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable chol shows some outliers, but we can’t be sure of the same for variable thal.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable trestbps shows some outliers, but we can’t be sure of the same for variable thal.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable cp shows some outliers, but we can’t be sure of the same for variable thal.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable thal.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thal shows some outliers, but we can’t be sure of the same for variable slope.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable ca shows some outliers, but we can’t be sure of the same for variable slope.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable oldpeak shows some outliers, but we can’t be sure of the same for variable slope.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thalach shows some outliers, but we can’t be sure of the same for variable slope.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable restecg shows some outliers, but we can’t be sure of the same for variable slope.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable chol shows some outliers, but we can’t be sure of the same for variable slope.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable trestbps shows some outliers, but we can’t be sure of the same for variable slope.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable cp shows some outliers, but we can’t be sure of the same for variable slope.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable slope.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thal shows some outliers, but we can’t be sure of the same for variable oldpeak.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable ca shows some outliers, but we can’t be sure of the same for variable oldpeak.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable slope shows some outliers, but we can’t be sure of the same for variable oldpeak.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thalach shows some outliers, but we can’t be sure of the same for variable oldpeak.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable restecg shows some outliers, but we can’t be sure of the same for variable oldpeak.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable chol shows some outliers, but we can’t be sure of the same for variable oldpeak.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable trestbps shows some outliers, but we can’t be sure of the same for variable oldpeak.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable cp shows some outliers, but we can’t be sure of the same for variable oldpeak.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable oldpeak.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thal shows some outliers, but we can’t be sure of the same for variable thalach.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable ca shows some outliers, but we can’t be sure of the same for variable thalach.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable slope shows some outliers, but we can’t be sure of the same for variable thalach.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable oldpeak shows some outliers, but we can’t be sure of the same for variable thalach.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable restecg shows some outliers, but we can’t be sure of the same for variable thalach.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable chol shows some outliers, but we can’t be sure of the same for variable thalach.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable trestbps shows some outliers, but we can’t be sure of the same for variable thalach.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable cp shows some outliers, but we can’t be sure of the same for variable thalach.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable thalach.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thal shows some outliers, but we can’t be sure of the same for variable restecg.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable ca shows some outliers, but we can’t be sure of the same for variable restecg.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable slope shows some outliers, but we can’t be sure of the same for variable restecg.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable oldpeak shows some outliers, but we can’t be sure of the same for variable restecg.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thalach shows some outliers, but we can’t be sure of the same for variable restecg.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable chol shows some outliers, but we can’t be sure of the same for variable restecg.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable trestbps shows some outliers, but we can’t be sure of the same for variable restecg.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable cp shows some outliers, but we can’t be sure of the same for variable restecg.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable restecg.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thal shows some outliers, but we can’t be sure of the same for variable chol.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable ca shows some outliers, but we can’t be sure of the same for variable chol.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable slope shows some outliers, but we can’t be sure of the same for variable chol.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable oldpeak shows some outliers, but we can’t be sure of the same for variable chol.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thalach shows some outliers, but we can’t be sure of the same for variable chol.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable restecg shows some outliers, but we can’t be sure of the same for variable chol.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable trestbps shows some outliers, but we can’t be sure of the same for variable chol.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable cp shows some outliers, but we can’t be sure of the same for variable chol.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable chol.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thal shows some outliers, but we can’t be sure of the same for variable trestbps.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable ca shows some outliers, but we can’t be sure of the same for variable trestbps.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable slope shows some outliers, but we can’t be sure of the same for variable trestbps.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable oldpeak shows some outliers, but we can’t be sure of the same for variable trestbps.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thalach shows some outliers, but we can’t be sure of the same for variable trestbps.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable restecg shows some outliers, but we can’t be sure of the same for variable trestbps.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable chol shows some outliers, but we can’t be sure of the same for variable trestbps.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable cp shows some outliers, but we can’t be sure of the same for variable trestbps.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable trestbps.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thal shows some outliers, but we can’t be sure of the same for variable cp.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable ca shows some outliers, but we can’t be sure of the same for variable cp.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable slope shows some outliers, but we can’t be sure of the same for variable cp.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable oldpeak shows some outliers, but we can’t be sure of the same for variable cp.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thalach shows some outliers, but we can’t be sure of the same for variable cp.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable restecg shows some outliers, but we can’t be sure of the same for variable cp.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable chol shows some outliers, but we can’t be sure of the same for variable cp.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable trestbps shows some outliers, but we can’t be sure of the same for variable cp.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable age shows some outliers, but we can’t be sure of the same for variable cp.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thal shows some outliers, but we can’t be sure of the same for variable age.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable ca shows some outliers, but we can’t be sure of the same for variable age.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable slope shows some outliers, but we can’t be sure of the same for variable age.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable oldpeak shows some outliers, but we can’t be sure of the same for variable age.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable thalach shows some outliers, but we can’t be sure of the same for variable age.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable restecg shows some outliers, but we can’t be sure of the same for variable age.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable chol shows some outliers, but we can’t be sure of the same for variable age.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable trestbps shows some outliers, but we can’t be sure of the same for variable age.;['heart_boxplots', 'heart_histograms_numeric']
It is clear that variable cp shows some outliers, but we can’t be sure of the same for variable age.;['heart_boxplots', 'heart_histograms_numeric']
Outliers seem to be a problem in the dataset.;['heart_boxplots', 'heart_histograms_numeric']
Variable thal shows a high number of outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable ca shows a high number of outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable slope shows a high number of outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable oldpeak shows a high number of outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable thalach shows a high number of outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable restecg shows a high number of outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable chol shows a high number of outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable trestbps shows a high number of outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable cp shows a high number of outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable age shows a high number of outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable thal shows some outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable ca shows some outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable slope shows some outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable oldpeak shows some outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable thalach shows some outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable restecg shows some outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable chol shows some outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable trestbps shows some outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable cp shows some outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable age shows some outlier values.;['heart_boxplots', 'heart_histograms_numeric']
Variable thal doesn’t have any outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable ca doesn’t have any outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable slope doesn’t have any outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable oldpeak doesn’t have any outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable thalach doesn’t have any outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable restecg doesn’t have any outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable chol doesn’t have any outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable trestbps doesn’t have any outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable cp doesn’t have any outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable age doesn’t have any outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable thal presents some outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable ca presents some outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable slope presents some outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable oldpeak presents some outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable thalach presents some outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable restecg presents some outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable chol presents some outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable trestbps presents some outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable cp presents some outliers.;['heart_boxplots', 'heart_histograms_numeric']
Variable age presents some outliers.;['heart_boxplots', 'heart_histograms_numeric']
At least 85 of the variables present outliers.;['heart_boxplots', 'heart_histograms_numeric']
At least 75 of the variables present outliers.;['heart_boxplots', 'heart_histograms_numeric']
At least 60 of the variables present outliers.;['heart_boxplots', 'heart_histograms_numeric']
At least 50 of the variables present outliers.;['heart_boxplots', 'heart_histograms_numeric']
The histograms presented show a large number of outliers for most of the numeric variables.;['heart_boxplots', 'heart_histograms_numeric']
The boxplots presented show a large number of outliers for most of the numeric variables.;['heart_boxplots', 'heart_histograms_numeric']
The existence of outliers is one of the problems to tackle in this dataset.;['heart_boxplots', 'heart_histograms_numeric']
Variable target is a false predictor.;['heart_description']
Variable thal is a false predictor.;['heart_description']
Variable ca is a false predictor.;['heart_description']
Variable slope is a false predictor.;['heart_description']
Variable oldpeak is a false predictor.;['heart_description']
Variable exang is a false predictor.;['heart_description']
Variable thalach is a false predictor.;['heart_description']
Variable restecg is a false predictor.;['heart_description']
Variable fbs is a false predictor.;['heart_description']
Variable chol is a false predictor.;['heart_description']
Variable trestbps is a false predictor.;['heart_description']
Variable cp is a false predictor.;['heart_description']
Variable sex is a false predictor.;['heart_description']
Variable age is a false predictor.;['heart_description']
One of the variables ca or thal can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables slope or thal can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables oldpeak or thal can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables restecg or thal can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables chol or thal can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables trestbps or thal can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables cp or thal can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables age or thal can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thal or slope can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables ca or slope can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables oldpeak or slope can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thalach or slope can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables restecg or slope can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables chol or slope can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables trestbps or slope can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables cp or slope can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables age or slope can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thal or oldpeak can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables ca or oldpeak can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables slope or oldpeak can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thalach or oldpeak can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables restecg or oldpeak can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables chol or oldpeak can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables trestbps or oldpeak can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables cp or oldpeak can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables age or oldpeak can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thal or thalach can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables ca or thalach can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables slope or thalach can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables oldpeak or thalach can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables restecg or thalach can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables chol or thalach can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables trestbps or thalach can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables cp or thalach can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables age or thalach can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thal or restecg can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables ca or restecg can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables slope or restecg can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables oldpeak or restecg can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thalach or restecg can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables chol or restecg can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables trestbps or restecg can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables cp or restecg can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables age or restecg can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thal or chol can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables ca or chol can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables slope or chol can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables oldpeak or chol can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thalach or chol can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables restecg or chol can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables trestbps or chol can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables cp or chol can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables age or chol can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thal or trestbps can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables ca or trestbps can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables slope or trestbps can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables oldpeak or trestbps can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thalach or trestbps can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables restecg or trestbps can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables chol or trestbps can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables cp or trestbps can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables age or trestbps can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thal or cp can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables ca or cp can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables slope or cp can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables oldpeak or cp can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thalach or cp can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables restecg or cp can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables chol or cp can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables trestbps or cp can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables age or cp can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thal or age can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables ca or age can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables slope or age can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables oldpeak or age can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables thalach or age can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables restecg or age can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables chol or age can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables trestbps or age can be discarded without losing information.;['heart_correlation_heatmap']
One of the variables cp or age can be discarded without losing information.;['heart_correlation_heatmap']
The variable thal can be discarded without risking losing information.;['heart_correlation_heatmap']
The variable ca can be discarded without risking losing information.;['heart_correlation_heatmap']
The variable slope can be discarded without risking losing information.;['heart_correlation_heatmap']
The variable oldpeak can be discarded without risking losing information.;['heart_correlation_heatmap']
The variable thalach can be discarded without risking losing information.;['heart_correlation_heatmap']
The variable restecg can be discarded without risking losing information.;['heart_correlation_heatmap']
The variable chol can be discarded without risking losing information.;['heart_correlation_heatmap']
The variable trestbps can be discarded without risking losing information.;['heart_correlation_heatmap']
The variable cp can be discarded without risking losing information.;['heart_correlation_heatmap']
The variable age can be discarded without risking losing information.;['heart_correlation_heatmap']
Variables trestbps and exang are redundant, but we can’t say the same for the pair age and restecg.;['heart_correlation_heatmap']
Variables age and restecg are redundant, but we can’t say the same for the pair oldpeak and slope.;['heart_correlation_heatmap']
Variables age and fbs are redundant, but we can’t say the same for the pair trestbps and chol.;['heart_correlation_heatmap']
Variables chol and restecg are redundant, but we can’t say the same for the pair age and trestbps.;['heart_correlation_heatmap']
Variables thalach and thal are redundant, but we can’t say the same for the pair trestbps and oldpeak.;['heart_correlation_heatmap']
Variables sex and oldpeak are redundant, but we can’t say the same for the pair slope and thal.;['heart_correlation_heatmap']
Variables sex and exang are redundant, but we can’t say the same for the pair cp and oldpeak.;['heart_correlation_heatmap']
Variables cp and chol are redundant, but we can’t say the same for the pair trestbps and ca.;['heart_correlation_heatmap']
Variables exang and thal are redundant, but we can’t say the same for the pair cp and fbs.;['heart_correlation_heatmap']
Variables fbs and thal are redundant, but we can’t say the same for the pair age and trestbps.;['heart_correlation_heatmap']
Variables trestbps and restecg are redundant, but we can’t say the same for the pair age and exang.;['heart_correlation_heatmap']
Variables exang and slope are redundant, but we can’t say the same for the pair ca and thal.;['heart_correlation_heatmap']
Variables restecg and exang are redundant, but we can’t say the same for the pair trestbps and slope.;['heart_correlation_heatmap']
Variables age and restecg are redundant, but we can’t say the same for the pair trestbps and exang.;['heart_correlation_heatmap']
Variables cp and restecg are redundant, but we can’t say the same for the pair age and oldpeak.;['heart_correlation_heatmap']
Variables fbs and restecg are redundant, but we can’t say the same for the pair trestbps and chol.;['heart_correlation_heatmap']
Variables cp and restecg are redundant, but we can’t say the same for the pair trestbps and thalach.;['heart_correlation_heatmap']
Variables restecg and oldpeak are redundant, but we can’t say the same for the pair thalach and slope.;['heart_correlation_heatmap']
Variables restecg and oldpeak are redundant, but we can’t say the same for the pair exang and slope.;['heart_correlation_heatmap']
Variables sex and thal are redundant, but we can’t say the same for the pair thalach and oldpeak.;['heart_correlation_heatmap']
Variables cp and oldpeak are redundant, but we can’t say the same for the pair slope and ca.;['heart_correlation_heatmap']
Variables cp and fbs are redundant, but we can’t say the same for the pair chol and exang.;['heart_correlation_heatmap']
Variables fbs and restecg are redundant, but we can’t say the same for the pair age and sex.;['heart_correlation_heatmap']
Variables age and sex are redundant, but we can’t say the same for the pair chol and oldpeak.;['heart_correlation_heatmap']
