Question;Charts_id
It is clear that variable SibSp shows some outliers, but we can’t be sure of the same for variable Parch.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Age shows some outliers, but we can’t be sure of the same for variable Parch.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Pclass shows some outliers, but we can’t be sure of the same for variable Parch.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Fare shows some outliers, but we can’t be sure of the same for variable SibSp.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Parch shows some outliers, but we can’t be sure of the same for variable SibSp.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Age shows some outliers, but we can’t be sure of the same for variable SibSp.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Pclass shows some outliers, but we can’t be sure of the same for variable SibSp.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Fare shows some outliers, but we can’t be sure of the same for variable Age.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Parch shows some outliers, but we can’t be sure of the same for variable Age.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable SibSp shows some outliers, but we can’t be sure of the same for variable Age.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Pclass shows some outliers, but we can’t be sure of the same for variable Age.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Fare shows some outliers, but we can’t be sure of the same for variable Pclass.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Parch shows some outliers, but we can’t be sure of the same for variable Pclass.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable SibSp shows some outliers, but we can’t be sure of the same for variable Pclass.;['Titanic_boxplots', 'Titanic_histograms_numeric']
It is clear that variable Age shows some outliers, but we can’t be sure of the same for variable Pclass.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Outliers seem to be a problem in the dataset.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Fare shows a high number of outlier values.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Parch shows a high number of outlier values.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable SibSp shows a high number of outlier values.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Age shows a high number of outlier values.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Pclass shows a high number of outlier values.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Fare shows some outlier values.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Parch shows some outlier values.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable SibSp shows some outlier values.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Age shows some outlier values.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Pclass shows some outlier values.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Fare doesn’t have any outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Parch doesn’t have any outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable SibSp doesn’t have any outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Age doesn’t have any outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Pclass doesn’t have any outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Fare presents some outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Parch presents some outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable SibSp presents some outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Age presents some outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Pclass presents some outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
At least 85 of the variables present outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
At least 75 of the variables present outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
At least 60 of the variables present outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
At least 50 of the variables present outliers.;['Titanic_boxplots', 'Titanic_histograms_numeric']
The histograms presented show a large number of outliers for most of the numeric variables.;['Titanic_boxplots', 'Titanic_histograms_numeric']
The boxplots presented show a large number of outliers for most of the numeric variables.;['Titanic_boxplots', 'Titanic_histograms_numeric']
The existence of outliers is one of the problems to tackle in this dataset.;['Titanic_boxplots', 'Titanic_histograms_numeric']
Variable Embarked is a false predictor.;['Titanic_description']
Variable Fare is a false predictor.;['Titanic_description']
Variable Parch is a false predictor.;['Titanic_description']
Variable SibSp is a false predictor.;['Titanic_description']
Variable Age is a false predictor.;['Titanic_description']
Variable Sex is a false predictor.;['Titanic_description']
Variable Pclass is a false predictor.;['Titanic_description']
Variable Survived is a false predictor.;['Titanic_description']
One of the variables Parch or Fare can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables SibSp or Fare can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Age or Fare can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Pclass or Fare can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Fare or Parch can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables SibSp or Parch can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Age or Parch can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Pclass or Parch can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Fare or SibSp can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Parch or SibSp can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Age or SibSp can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Pclass or SibSp can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Fare or Age can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Parch or Age can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables SibSp or Age can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Pclass or Age can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Fare or Pclass can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Parch or Pclass can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables SibSp or Pclass can be discarded without losing information.;['Titanic_correlation_heatmap']
One of the variables Age or Pclass can be discarded without losing information.;['Titanic_correlation_heatmap']
The variable Fare can be discarded without risking losing information.;['Titanic_correlation_heatmap']
The variable Parch can be discarded without risking losing information.;['Titanic_correlation_heatmap']
The variable SibSp can be discarded without risking losing information.;['Titanic_correlation_heatmap']
The variable Age can be discarded without risking losing information.;['Titanic_correlation_heatmap']
The variable Pclass can be discarded without risking losing information.;['Titanic_correlation_heatmap']
Variables Sex and Fare are redundant, but we can’t say the same for the pair SibSp and Parch.;['Titanic_correlation_heatmap']
Variables Age and Parch are redundant, but we can’t say the same for the pair Fare and Embarked.;['Titanic_correlation_heatmap']
Variables Age and Embarked are redundant, but we can’t say the same for the pair Sex and Parch.;['Titanic_correlation_heatmap']
Variables Pclass and Fare are redundant, but we can’t say the same for the pair Age and Embarked.;['Titanic_correlation_heatmap']
Variables Sex and Age are redundant, but we can’t say the same for the pair Pclass and Fare.;['Titanic_correlation_heatmap']
Variables Pclass and SibSp are redundant, but we can’t say the same for the pair Sex and Fare.;['Titanic_correlation_heatmap']
Variables Pclass and Sex are redundant, but we can’t say the same for the pair Parch and Fare.;['Titanic_correlation_heatmap']
Variables Pclass and Age are redundant, but we can’t say the same for the pair Fare and Embarked.;['Titanic_correlation_heatmap']
Variables Pclass and Sex are redundant, but we can’t say the same for the pair Fare and Embarked.;['Titanic_correlation_heatmap']
Variables Pclass and Sex are redundant, but we can’t say the same for the pair Age and Parch.;['Titanic_correlation_heatmap']
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Pclass and Age.;['Titanic_correlation_heatmap']
Variables SibSp and Fare are redundant, but we can’t say the same for the pair Sex and Age.;['Titanic_correlation_heatmap']
Variables SibSp and Fare are redundant, but we can’t say the same for the pair Pclass and Embarked.;['Titanic_correlation_heatmap']
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Sex and Age.;['Titanic_correlation_heatmap']
Variables Sex and Embarked are redundant, but we can’t say the same for the pair SibSp and Fare.;['Titanic_correlation_heatmap']
Variables Pclass and Fare are redundant, but we can’t say the same for the pair Age and SibSp.;['Titanic_correlation_heatmap']
Variables Sex and SibSp are redundant, but we can’t say the same for the pair Pclass and Age.;['Titanic_correlation_heatmap']
Variables Parch and Fare are redundant, but we can’t say the same for the pair Pclass and Age.;['Titanic_correlation_heatmap']
Variables Age and Parch are redundant, but we can’t say the same for the pair Sex and Fare.;['Titanic_correlation_heatmap']
Variables Sex and Parch are redundant, but we can’t say the same for the pair Age and Embarked.;['Titanic_correlation_heatmap']
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Pclass and SibSp.;['Titanic_correlation_heatmap']
Variables Pclass and Sex are redundant, but we can’t say the same for the pair Age and SibSp.;['Titanic_correlation_heatmap']
Variables Pclass and Embarked are redundant, but we can’t say the same for the pair Sex and Fare.;['Titanic_correlation_heatmap']
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Pclass and Sex.;['Titanic_correlation_heatmap']
Variables Parch and Embarked are redundant, but we can’t say the same for the pair Pclass and Fare.;['Titanic_correlation_heatmap']
Variables Age and Embarked are redundant, but we can’t say the same for the pair Pclass and SibSp.;['Titanic_correlation_heatmap']
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Pclass and Fare.;['Titanic_correlation_heatmap']
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Age and Parch.;['Titanic_correlation_heatmap']
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Pclass and Embarked.;['Titanic_correlation_heatmap']
Variables SibSp and Embarked are redundant, but we can’t say the same for the pair Age and Fare.;['Titanic_correlation_heatmap']
Variables Age and Fare are redundant, but we can’t say the same for the pair SibSp and Embarked.;['Titanic_correlation_heatmap']
Variables Pclass and Age are redundant, but we can’t say the same for the pair Sex and Parch.;['Titanic_correlation_heatmap']
Variables Pclass and Parch are redundant, but we can’t say the same for the pair Fare and Embarked.;['Titanic_correlation_heatmap']
Variables SibSp and Fare are redundant, but we can’t say the same for the pair Pclass and Age.;['Titanic_correlation_heatmap']
Variables Sex and Parch are redundant, but we can’t say the same for the pair Age and Fare.;['Titanic_correlation_heatmap']
Variables Age and Embarked are redundant, but we can’t say the same for the pair Sex and SibSp.;['Titanic_correlation_heatmap']
Variables Sex and Embarked are redundant, but we can’t say the same for the pair Pclass and Fare.;['Titanic_correlation_heatmap']
Variables Sex and Age are redundant, but we can’t say the same for the pair SibSp and Embarked.;['Titanic_correlation_heatmap']
Variables Pclass and Parch are redundant, but we can’t say the same for the pair Sex and Fare.;['Titanic_correlation_heatmap']
Variables SibSp and Embarked are redundant, but we can’t say the same for the pair Sex and Age.;['Titanic_correlation_heatmap']
Variables Parch and Embarked are redundant, but we can’t say the same for the pair Sex and Age.;['Titanic_correlation_heatmap']
Variables Sex and Embarked are redundant, but we can’t say the same for the pair Pclass and Age.;['Titanic_correlation_heatmap']
Variables Age and Fare are redundant, but we can’t say the same for the pair Pclass and SibSp.;['Titanic_correlation_heatmap']
Variables SibSp and Embarked are redundant, but we can’t say the same for the pair Sex and Fare.;['Titanic_correlation_heatmap']
Variables Pclass and Embarked are redundant, but we can’t say the same for the pair Age and Parch.;['Titanic_correlation_heatmap']
Variables Age and SibSp are redundant, but we can’t say the same for the pair Parch and Embarked.;['Titanic_correlation_heatmap']
Variables Pclass and SibSp are redundant, but we can’t say the same for the pair Parch and Embarked.;['Titanic_correlation_heatmap']
Variables Pclass and Parch are redundant, but we can’t say the same for the pair SibSp and Embarked.;['Titanic_correlation_heatmap']
Variables Pclass and Age are redundant, but we can’t say the same for the pair SibSp and Fare.;['Titanic_correlation_heatmap']
Variables Parch and Fare are redundant, but we can’t say the same for the pair Sex and SibSp.;['Titanic_correlation_heatmap']
Variables Pclass and Embarked are redundant, but we can’t say the same for the pair Age and SibSp.;['Titanic_correlation_heatmap']
Variables Age and Embarked are redundant, but we can’t say the same for the pair Pclass and Fare.;['Titanic_correlation_heatmap']
Variables Parch and Embarked are redundant, but we can’t say the same for the pair Sex and SibSp.;['Titanic_correlation_heatmap']
Variables Pclass and Age are redundant, but we can’t say the same for the pair Sex and SibSp.;['Titanic_correlation_heatmap']
Variables Pclass and SibSp are redundant, but we can’t say the same for the pair Sex and Embarked.;['Titanic_correlation_heatmap']
Variables SibSp and Fare are redundant, but we can’t say the same for the pair Age and Embarked.;['Titanic_correlation_heatmap']
Variables SibSp and Embarked are redundant, but we can’t say the same for the pair Parch and Fare.;['Titanic_correlation_heatmap']
Variables Pclass and Sex are redundant, but we can’t say the same for the pair SibSp and Fare.;['Titanic_correlation_heatmap']
Variables SibSp and Fare are redundant, but we can’t say the same for the pair Parch and Embarked.;['Titanic_correlation_heatmap']
Variables Pclass and Sex are redundant, but we can’t say the same for the pair Age and Embarked.;['Titanic_correlation_heatmap']
Variables Age and SibSp are redundant, but we can’t say the same for the pair Sex and Parch.;['Titanic_correlation_heatmap']
Variables Pclass and Embarked are redundant, but we can’t say the same for the pair Parch and Fare.;['Titanic_correlation_heatmap']
Variables Pclass and Embarked are redundant, but we can’t say the same for the pair SibSp and Parch.;['Titanic_correlation_heatmap']
Variables Pclass and Parch are redundant, but we can’t say the same for the pair Sex and SibSp.;['Titanic_correlation_heatmap']
Variables Pclass and SibSp are redundant, but we can’t say the same for the pair Age and Fare.;['Titanic_correlation_heatmap']
Variables Sex and Fare are redundant, but we can’t say the same for the pair Pclass and Embarked.;['Titanic_correlation_heatmap']
Variables Sex and Parch are redundant, but we can’t say the same for the pair Age and SibSp.;['Titanic_correlation_heatmap']
Variables Sex and SibSp are redundant, but we can’t say the same for the pair Age and Embarked.;['Titanic_correlation_heatmap']
Variables Pclass and Sex are redundant, but we can’t say the same for the pair Age and Fare.;['Titanic_correlation_heatmap']
Variables Sex and Age are redundant, but we can’t say the same for the pair SibSp and Parch.;['Titanic_correlation_heatmap']
Variables Pclass and Embarked are redundant, but we can’t say the same for the pair Sex and SibSp.;['Titanic_correlation_heatmap']
Variables Age and Embarked are redundant, but we can’t say the same for the pair SibSp and Fare.;['Titanic_correlation_heatmap']
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Pclass and Age.;['Titanic_correlation_heatmap']
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Age and SibSp.;['Titanic_correlation_heatmap']
Variables Sex and Age are redundant, but we can’t say the same for the pair Fare and Embarked.;['Titanic_correlation_heatmap']
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Age and Embarked.;['Titanic_correlation_heatmap']
Variables Pclass and SibSp are redundant, but we can’t say the same for the pair Sex and Parch.;['Titanic_correlation_heatmap']
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Sex and Parch.;['Titanic_correlation_heatmap']
Variables Pclass and Embarked are redundant, but we can’t say the same for the pair Sex and Age.;['Titanic_correlation_heatmap']
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Fare and Embarked.;['Titanic_correlation_heatmap']
Variables SibSp and Embarked are redundant, but we can’t say the same for the pair Pclass and Fare.;['Titanic_correlation_heatmap']
Variables Parch and Fare are redundant, but we can’t say the same for the pair Sex and Embarked.;['Titanic_correlation_heatmap']
Variables SibSp and Parch are redundant, but we can’t say the same for the pair Sex and Fare.;['Titanic_correlation_heatmap']
Variables Fare and Embarked are redundant, but we can’t say the same for the pair Sex and SibSp.;['Titanic_correlation_heatmap']
Variables Parch and Fare are redundant.;['Titanic_correlation_heatmap']
Variables SibSp and Fare are redundant.;['Titanic_correlation_heatmap']
Variables Age and Fare are redundant.;['Titanic_correlation_heatmap']
Variables Pclass and Fare are redundant.;['Titanic_correlation_heatmap']
Variables Fare and Parch are redundant.;['Titanic_correlation_heatmap']
Variables SibSp and Parch are redundant.;['Titanic_correlation_heatmap']
Variables Age and Parch are redundant.;['Titanic_correlation_heatmap']
Variables Pclass and Parch are redundant.;['Titanic_correlation_heatmap']
Variables Fare and SibSp are redundant.;['Titanic_correlation_heatmap']
Variables Parch and SibSp are redundant.;['Titanic_correlation_heatmap']
Variables Age and SibSp are redundant.;['Titanic_correlation_heatmap']
Variables Pclass and SibSp are redundant.;['Titanic_correlation_heatmap']
Variables Fare and Age are redundant.;['Titanic_correlation_heatmap']
Variables Parch and Age are redundant.;['Titanic_correlation_heatmap']
Variables SibSp and Age are redundant.;['Titanic_correlation_heatmap']
Variables Pclass and Age are redundant.;['Titanic_correlation_heatmap']
Variables Fare and Pclass are redundant.;['Titanic_correlation_heatmap']
Variables Parch and Pclass are redundant.;['Titanic_correlation_heatmap']
Variables SibSp and Pclass are redundant.;['Titanic_correlation_heatmap']
Variables Age and Pclass are redundant.;['Titanic_correlation_heatmap']
From the correlation analysis alone, it is clear that there are relevant variables.;['Titanic_correlation_heatmap']
It is clear that variable Fare is one of the five most relevant features.;['Titanic_decision_tree']
It is clear that variable Parch is one of the five most relevant features.;['Titanic_decision_tree']
It is clear that variable SibSp is one of the five most relevant features.;['Titanic_decision_tree']
It is clear that variable Age is one of the five most relevant features.;['Titanic_decision_tree']
It is clear that variable Pclass is one of the five most relevant features.;['Titanic_decision_tree']
It is clear that variable Fare is one of the four most relevant features.;['Titanic_decision_tree']
It is clear that variable Parch is one of the four most relevant features.;['Titanic_decision_tree']
It is clear that variable SibSp is one of the four most relevant features.;['Titanic_decision_tree']
It is clear that variable Age is one of the four most relevant features.;['Titanic_decision_tree']
It is clear that variable Pclass is one of the four most relevant features.;['Titanic_decision_tree']
It is clear that variable Fare is one of the three most relevant features.;['Titanic_decision_tree']
It is clear that variable Parch is one of the three most relevant features.;['Titanic_decision_tree']
It is clear that variable SibSp is one of the three most relevant features.;['Titanic_decision_tree']
It is clear that variable Age is one of the three most relevant features.;['Titanic_decision_tree']
It is clear that variable Pclass is one of the three most relevant features.;['Titanic_decision_tree']
It is clear that variable Fare is one of the two most relevant features.;['Titanic_decision_tree']
It is clear that variable Parch is one of the two most relevant features.;['Titanic_decision_tree']
It is clear that variable SibSp is one of the two most relevant features.;['Titanic_decision_tree']
It is clear that variable Age is one of the two most relevant features.;['Titanic_decision_tree']
It is clear that variable Pclass is one of the two most relevant features.;['Titanic_decision_tree']
The variable Fare seems to be one of the five most relevant features.;['Titanic_decision_tree']
The variable Parch seems to be one of the five most relevant features.;['Titanic_decision_tree']
The variable SibSp seems to be one of the five most relevant features.;['Titanic_decision_tree']
The variable Age seems to be one of the five most relevant features.;['Titanic_decision_tree']
The variable Pclass seems to be one of the five most relevant features.;['Titanic_decision_tree']
The variable Fare seems to be one of the four most relevant features.;['Titanic_decision_tree']
The variable Parch seems to be one of the four most relevant features.;['Titanic_decision_tree']
The variable SibSp seems to be one of the four most relevant features.;['Titanic_decision_tree']
The variable Age seems to be one of the four most relevant features.;['Titanic_decision_tree']
The variable Pclass seems to be one of the four most relevant features.;['Titanic_decision_tree']
The variable Fare seems to be one of the three most relevant features.;['Titanic_decision_tree']
The variable Parch seems to be one of the three most relevant features.;['Titanic_decision_tree']
The variable SibSp seems to be one of the three most relevant features.;['Titanic_decision_tree']
The variable Age seems to be one of the three most relevant features.;['Titanic_decision_tree']
The variable Pclass seems to be one of the three most relevant features.;['Titanic_decision_tree']
The variable Fare seems to be one of the two most relevant features.;['Titanic_decision_tree']
The variable Parch seems to be one of the two most relevant features.;['Titanic_decision_tree']
The variable SibSp seems to be one of the two most relevant features.;['Titanic_decision_tree']
The variable Age seems to be one of the two most relevant features.;['Titanic_decision_tree']
The variable Pclass seems to be one of the two most relevant features.;['Titanic_decision_tree']
The variable Fare discriminates between the target values, as shown in the decision tree.;['Titanic_decision_tree']
The variable Parch discriminates between the target values, as shown in the decision tree.;['Titanic_decision_tree']
The variable SibSp discriminates between the target values, as shown in the decision tree.;['Titanic_decision_tree']
The variable Age discriminates between the target values, as shown in the decision tree.;['Titanic_decision_tree']
The variable Pclass discriminates between the target values, as shown in the decision tree.;['Titanic_decision_tree']
It is possible to state that Fare is the second most discriminative variable regarding the class.;['Titanic_decision_tree']
It is possible to state that Parch is the second most discriminative variable regarding the class.;['Titanic_decision_tree']
It is possible to state that SibSp is the second most discriminative variable regarding the class.;['Titanic_decision_tree']
It is possible to state that Age is the second most discriminative variable regarding the class.;['Titanic_decision_tree']
It is possible to state that Pclass is the second most discriminative variable regarding the class.;['Titanic_decision_tree']
It is possible to state that Fare is the first most discriminative variable regarding the class.;['Titanic_decision_tree']
It is possible to state that Parch is the first most discriminative variable regarding the class.;['Titanic_decision_tree']
It is possible to state that SibSp is the first most discriminative variable regarding the class.;['Titanic_decision_tree']
It is possible to state that Age is the first most discriminative variable regarding the class.;['Titanic_decision_tree']
It is possible to state that Pclass is the first most discriminative variable regarding the class.;['Titanic_decision_tree']
Variable Fare is one of the most relevant variables.;['Titanic_decision_tree']
Variable Parch is one of the most relevant variables.;['Titanic_decision_tree']
Variable SibSp is one of the most relevant variables.;['Titanic_decision_tree']
Variable Age is one of the most relevant variables.;['Titanic_decision_tree']
Variable Pclass is one of the most relevant variables.;['Titanic_decision_tree']
Variable Fare seems to be relevant for the majority of mining tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variable Parch seems to be relevant for the majority of mining tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variable SibSp seems to be relevant for the majority of mining tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variable Age seems to be relevant for the majority of mining tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variable Pclass seems to be relevant for the majority of mining tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Parch and Fare seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables SibSp and Fare seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Age and Fare seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Pclass and Fare seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Fare and Parch seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables SibSp and Parch seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Age and Parch seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Pclass and Parch seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Fare and SibSp seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Parch and SibSp seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Age and SibSp seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Pclass and SibSp seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Fare and Age seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Parch and Age seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables SibSp and Age seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
Variables Pclass and Age seem to be useful for classification tasks.;['Titanic_decision_tree', 'Titanic_correlation_heatmap']
