policy_tenure,age_of_car,age_of_policyholder,airbags,displacement,length,width,height,gross_weight,is_claim
1.1314760223751,0.07,0.5,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.18921773779349,0.11,0.567307692307692,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.094372500201768,0.02,0.576923076923077,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.076461272142111,0.13,0.307692307692308,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.768868282340129,0.02,0.403846153846154,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.11517069045565,0.07,0.423076923076923,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.254824219383862,0.01,0.461538461538462,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.1527311588627,0.02,0.634615384615385,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
1.00769610642403,0.07,0.653846153846154,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.012049882111079,0.01,0.375,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.658539580169905,0.0,0.423076923076923,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.11171281148917,0.01,0.317307692307692,2.0,1497.0,3990.0,1755.0,1523.0,1490.0,0
0.09029617299558,0.06,0.509615384615385,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.501047529405266,0.01,0.451923076923077,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
0.288155301346514,0.01,0.298076923076923,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.255379990984032,0.19,0.519230769230769,2.0,1197.0,3995.0,1735.0,1515.0,1335.0,0
0.363265653271454,0.04,0.394230769230769,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.078603682544266,0.02,0.413461538461538,2.0,1197.0,3995.0,1735.0,1515.0,1335.0,0
1.12446069586758,0.15,0.413461538461538,2.0,1197.0,3995.0,1735.0,1515.0,1335.0,0
0.206042909011646,0.03,0.538461538461538,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,1
1.04928577345049,0.07,0.384615384615385,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
1.11384530074598,0.05,0.307692307692308,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
0.186871792036901,0.09,0.490384615384615,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.756722051152723,0.02,0.365384615384615,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.159001660971254,0.02,0.480769230769231,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.586487233832541,0.13,0.557692307692308,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.25418380202374,0.03,0.451923076923077,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.099143648883812,0.03,0.759615384615385,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.070151931031847,0.0,0.778846153846154,2.0,796.0,3445.0,1515.0,1475.0,1185.0,1
0.807912496366817,0.06,0.365384615384615,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.085963519573152,0.07,0.663461538461538,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.567747529897903,0.14,0.567307692307692,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.209331190429568,0.19,0.490384615384615,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.22135471138636,0.05,0.326923076923077,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.118219682530244,0.07,0.557692307692308,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,0
0.466871216144776,0.01,0.5,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.79818858690696,0.09,0.451923076923077,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.050970684258218,0.01,0.548076923076923,2.0,1197.0,3995.0,1735.0,1515.0,1335.0,0
0.08106204950413,0.01,0.346153846153846,2.0,796.0,3445.0,1515.0,1475.0,1185.0,1
1.06569634968416,0.14,0.394230769230769,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.110426380488948,0.06,0.375,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.249860728003416,0.07,0.480769230769231,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
0.097394241213452,0.06,0.586538461538462,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,0
0.662773662754643,0.03,0.644230769230769,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.803864729067241,0.02,0.740384615384615,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.748196333134128,0.03,0.596153846153846,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.080206923679784,0.16,0.567307692307692,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.06820391532878,0.12,0.355769230769231,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.345098326878849,0.04,0.557692307692308,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.00305757196506,0.07,0.355769230769231,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.550313650125619,0.11,0.490384615384615,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,1
0.052052209548223,0.03,0.471153846153846,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.09387754898341,0.06,0.365384615384615,2.0,1498.0,3995.0,1695.0,1501.0,1051.0,0
0.097650666179449,0.15,0.384615384615385,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.01252065913847,0.17,0.346153846153846,2.0,1498.0,3995.0,1695.0,1501.0,1051.0,0
0.198558551723248,0.05,0.451923076923077,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.05560133018782,0.12,0.317307692307692,6.0,1197.0,3990.0,1745.0,1500.0,1410.0,0
1.04134117692492,0.02,0.682692307692308,2.0,1498.0,3995.0,1695.0,1501.0,1051.0,0
1.05341361159783,0.02,0.605769230769231,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.433292010557826,0.0,0.442307692307692,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.18821116660366,0.08,0.519230769230769,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
0.04602257230191,0.03,0.548076923076923,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.340181849742392,0.02,0.586538461538462,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.928017994955758,0.01,0.663461538461538,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.309694212916225,0.03,0.701923076923077,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.215509545991816,0.04,0.490384615384615,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.01855223812027,0.03,0.480769230769231,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
1.08297879235654,0.06,0.288461538461538,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.097678803676077,0.0,0.384615384615385,2.0,796.0,3445.0,1515.0,1475.0,1185.0,1
0.094680208611565,0.04,0.557692307692308,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.349987415659702,0.02,0.394230769230769,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.04118428718023,0.14,0.509615384615385,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.875433538452344,0.04,0.538461538461538,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.923315587285422,0.06,0.413461538461538,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,0
1.07930616589592,0.17,0.682692307692308,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,0
0.010162948773761,0.14,0.471153846153846,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.10430663645528,0.03,0.471153846153846,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.880366200969797,0.03,0.288461538461538,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
1.13299416728252,0.18,0.567307692307692,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,0
0.297945576156673,0.03,0.307692307692308,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.02021819731053,0.05,0.605769230769231,2.0,1197.0,3995.0,1735.0,1515.0,1335.0,0
0.638844534918274,0.13,0.307692307692308,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,1
1.15991358908042,0.06,0.423076923076923,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.15553587338844,0.02,0.451923076923077,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.092625493798714,0.0,0.480769230769231,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.552707350444038,0.06,0.355769230769231,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.152939629106125,0.01,0.711538461538462,2.0,1497.0,3990.0,1755.0,1523.0,1490.0,0
1.04055095451319,0.1,0.384615384615385,2.0,999.0,3731.0,1579.0,1490.0,1155.0,0
1.07101152598702,0.08,0.625,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.405725605257438,0.02,0.480769230769231,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
0.601471878011786,0.11,0.317307692307692,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.17707264633971,0.14,0.634615384615385,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.403363010677385,0.17,0.326923076923077,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.484243870357827,0.03,0.298076923076923,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,0
1.05622011336378,0.09,0.451923076923077,6.0,1197.0,3990.0,1745.0,1500.0,1410.0,0
0.203735972807409,0.15,0.317307692307692,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.15619806523888,0.13,0.528846153846154,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.792847278834598,0.02,0.461538461538462,2.0,1197.0,3995.0,1735.0,1515.0,1335.0,0
0.566702752057696,0.0,0.634615384615385,2.0,1498.0,3995.0,1695.0,1501.0,1051.0,0
0.44460552428013,0.14,0.528846153846154,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.02739626725058,0.12,0.403846153846154,2.0,999.0,3731.0,1579.0,1490.0,1155.0,0
0.999408747134373,0.05,0.471153846153846,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.264394217153034,0.14,0.336538461538461,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.15346723676013,0.08,0.586538461538462,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.096109559469956,0.15,0.423076923076923,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.0372654763517,0.0,0.538461538461538,2.0,1497.0,3990.0,1755.0,1523.0,1490.0,0
0.35159426253757,0.02,0.519230769230769,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.741344543651984,0.1,0.355769230769231,2.0,796.0,3445.0,1515.0,1475.0,1185.0,1
0.259237659893384,0.05,0.384615384615385,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.24849800643909,0.05,0.336538461538461,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.555213437369116,0.12,0.298076923076923,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.300186109489218,0.1,0.615384615384615,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.1976049807,0.13,0.451923076923077,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.1954407794622,0.05,0.403846153846154,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
1.14280247534718,0.1,0.5,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,0
0.102754711855475,0.15,0.586538461538462,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
0.576586010615346,0.08,0.346153846153846,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.855132673716791,0.02,0.461538461538462,2.0,796.0,3445.0,1515.0,1475.0,1185.0,1
1.1477992464333,0.06,0.528846153846154,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.040482852769416,0.03,0.586538461538462,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.1195520922137,0.16,0.490384615384615,6.0,1197.0,3990.0,1745.0,1500.0,1410.0,0
1.00058303740317,0.0,0.471153846153846,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
0.506454131804299,0.13,0.653846153846154,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.804481022666526,0.05,0.317307692307692,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.136507773131648,0.06,0.307692307692308,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.57919970289315,0.02,0.615384615384615,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
0.646639549794057,0.14,0.384615384615385,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.347316699034009,0.06,0.288461538461538,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,1
0.034088418505407,0.04,0.288461538461538,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
1.12727862798115,0.1,0.442307692307692,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,0
0.257542996902297,0.08,0.413461538461538,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.387837338044476,0.02,0.471153846153846,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.59460229107467,0.02,0.759615384615385,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.090692270054504,0.0,0.548076923076923,2.0,1498.0,3995.0,1695.0,1501.0,1051.0,0
0.064961139174165,0.02,0.326923076923077,2.0,796.0,3445.0,1515.0,1475.0,1185.0,1
0.261916314284793,0.04,0.634615384615385,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,1
1.10052045355656,0.03,0.528846153846154,6.0,1197.0,3990.0,1745.0,1500.0,1410.0,0
0.053684728164038,0.01,0.451923076923077,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.489730460490309,0.01,0.548076923076923,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.211751252227263,0.02,0.596153846153846,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.16574617477648,0.04,0.451923076923077,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.07215156816921,0.19,0.413461538461538,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.11025811668641,0.07,0.375,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.1659231935774,0.15,0.788461538461538,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.22357070504636,0.01,0.634615384615385,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.830635755775584,0.07,0.471153846153846,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.218993370674622,0.18,0.375,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.03795683770598,0.06,0.461538461538462,6.0,1197.0,3990.0,1745.0,1500.0,1410.0,0
0.363848813307494,0.08,0.288461538461538,2.0,1197.0,3995.0,1735.0,1515.0,1335.0,0
0.587377216236932,0.06,0.298076923076923,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.035150064863194,0.0,0.5,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.09299846355425,0.17,0.721153846153846,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.082062286784648,0.05,0.432692307692308,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.22549618251929,0.06,0.509615384615385,6.0,1197.0,3990.0,1745.0,1500.0,1410.0,0
0.913036457722032,0.1,0.451923076923077,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,1
0.227192055689045,0.01,0.528846153846154,2.0,1497.0,3990.0,1755.0,1523.0,1490.0,0
0.044466696545057,0.17,0.307692307692308,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.111952005225635,0.08,0.769230769230769,2.0,1497.0,3990.0,1755.0,1523.0,1490.0,0
0.047385156703894,0.01,0.788461538461538,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.21069892471638,0.16,0.528846153846154,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.793817298761972,0.02,0.605769230769231,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.1073731862323,0.17,0.692307692307692,2.0,1498.0,3995.0,1695.0,1501.0,1051.0,0
0.06772053467096,0.0,0.413461538461538,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.961825582755334,0.06,0.5,2.0,999.0,3731.0,1579.0,1490.0,1155.0,0
0.864840081386201,0.06,0.5,2.0,999.0,3731.0,1579.0,1490.0,1155.0,0
0.107267919192243,0.01,0.307692307692308,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.18321234967199,0.03,0.663461538461538,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.744041992173252,0.14,0.336538461538461,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.388613207904359,0.19,0.326923076923077,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.022597619915532,0.07,0.365384615384615,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.17255283930027,0.17,0.673076923076923,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.434718349250355,0.0,0.375,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.04337978972924,0.04,0.576923076923077,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.718597039739355,0.06,0.442307692307692,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.09703067567897,0.04,0.432692307692308,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.350509663676403,0.13,0.394230769230769,2.0,1497.0,3990.0,1755.0,1523.0,1490.0,0
1.1540234605262,0.05,0.375,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.297417844417923,0.0,0.365384615384615,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.12119611557792,0.11,0.413461538461538,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.05295038068484,0.14,0.615384615384615,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.04469191823538,0.15,0.413461538461538,2.0,1497.0,3990.0,1755.0,1523.0,1490.0,0
1.15271747141182,0.06,0.538461538461538,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.766440888289744,0.02,0.461538461538462,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.984683727557579,0.03,0.490384615384615,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.441651928716075,0.18,0.586538461538462,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.306638183330475,0.1,0.423076923076923,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.03141036981136,0.08,0.644230769230769,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
1.22216966710777,0.1,0.673076923076923,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.451321310308007,0.03,0.442307692307692,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.032839145965972,0.0,0.375,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.246598582053709,0.03,0.528846153846154,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.143899541691887,0.0,0.403846153846154,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.08454555189503,0.1,0.423076923076923,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.381388548008571,0.16,0.596153846153846,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.755245636114989,0.09,0.298076923076923,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.670716833721723,0.05,0.413461538461538,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,1
0.092785267208053,0.07,0.644230769230769,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.542163606646233,0.03,0.461538461538462,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.81747323892877,0.12,0.596153846153846,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.518918790454807,0.08,0.625,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.05097221118144,0.08,0.432692307692308,6.0,1197.0,3990.0,1745.0,1500.0,1410.0,0
1.13332583434469,0.04,0.336538461538461,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
0.973933339448716,0.09,0.384615384615385,2.0,999.0,3731.0,1579.0,1490.0,1155.0,0
0.143588894693398,0.03,0.480769230769231,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.410252512895199,0.01,0.365384615384615,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.604064814047054,0.03,0.336538461538461,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.00390332800717,0.09,0.288461538461538,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.880352977840499,0.07,0.394230769230769,6.0,1197.0,3990.0,1745.0,1500.0,1410.0,0
1.22958299319765,0.15,0.432692307692308,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.2186948814976,0.09,0.548076923076923,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.630270703628229,0.1,0.576923076923077,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.01496063030085,0.05,0.586538461538462,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
0.187189703368765,0.15,0.288461538461538,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.0544099009033,0.0,0.307692307692308,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.087479486374109,0.12,0.326923076923077,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.23919150708382,0.05,0.432692307692308,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.868850234578559,0.03,0.451923076923077,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
1.2356293918992,0.21,0.634615384615385,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
1.16170765688677,0.14,0.528846153846154,6.0,1197.0,3990.0,1745.0,1500.0,1410.0,0
0.08533187964022,0.0,0.288461538461538,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,0
1.18177598995167,0.1,0.5,2.0,1497.0,3990.0,1755.0,1523.0,1490.0,0
0.08583060768049,0.14,0.394230769230769,2.0,1497.0,3990.0,1755.0,1523.0,1490.0,0
0.086540753995623,0.1,0.375,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,0
0.283639595826872,0.1,0.432692307692308,2.0,998.0,3655.0,1620.0,1675.0,1340.0,0
0.802908911827793,0.13,0.548076923076923,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
0.089591686655949,0.0,0.461538461538462,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.48500992629301,0.08,0.346153846153846,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.092831958429052,0.12,0.307692307692308,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.843652920330188,0.1,0.365384615384615,6.0,1493.0,4300.0,1790.0,1635.0,1720.0,0
1.22135860765773,0.33,0.711538461538462,1.0,1196.0,3675.0,1475.0,1825.0,1510.0,0
1.23803660635851,0.13,0.548076923076923,2.0,1197.0,3845.0,1735.0,1530.0,1335.0,0
0.083286429920816,0.15,0.557692307692308,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.407171592547764,0.04,0.528846153846154,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.190128662822646,0.03,0.442307692307692,2.0,1497.0,3990.0,1755.0,1523.0,1490.0,0
0.124450431941111,0.0,0.384615384615385,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
0.094274892849468,0.04,0.644230769230769,2.0,796.0,3445.0,1515.0,1475.0,1185.0,0
