ph,Hardness,Chloramines,Sulfate,Conductivity,Trihalomethanes,Turbidity,Potability
8.647454007366981,183.59737430000524,6.195449079471762,382.3578687989115,489.762798891587,93.40961364479378,3.62410065900245,0
5.609235358941159,216.1226733585991,7.001788101358392,355.2116784880666,330.09267420868963,41.24997685332854,3.2246755179341866,1
4.931958445234491,164.66676859700692,7.411483499547991,383.7826259115355,506.53141388629575,69.24922883403491,5.045982883287057,1
8.082148076453887,185.9324193547561,7.605420787733807,381.7618835882825,402.65802223263967,86.97972391731665,3.3734845141195007,1
4.761105184627487,150.07453325598388,7.936652408675291,374.4773192771577,400.45126841493976,69.2603504608719,4.581395077548666,1
6.901863448736066,164.72348623241737,5.163931372998991,341.53708898075774,468.4163498271398,65.69487776478398,4.047907292461217,0
5.899936566709943,205.91378641281185,9.44614797716712,312.2832102290359,512.3365276692065,55.06524300548866,3.8589788145579176,0
6.069615757057698,186.6590397470381,7.7475474812942835,345.70025733716403,415.8869545163145,60.41992108497409,3.669711703641994,1
8.775485733684196,157.35428924273316,7.931502716678679,304.80784540436133,480.71520782815895,82.92934548368146,4.393944466089358,1
8.433974835689948,240.0779269663718,8.418958240637183,317.30136870447586,426.175253225193,49.27011459144506,3.1677123526669337,0
5.161878763351532,179.63640928450374,5.196132621399963,400.8960233338551,485.3119535954693,75.82204966381451,4.320100540830725,1
7.689358003612376,221.35688549113,6.269309000717355,320.47810589685275,529.7465287886901,84.69636557466985,4.978556094767624,0
5.603325960876688,207.89718718220348,7.631345800124248,404.672920868325,511.4375201166876,85.3455848549943,3.9004213611254857,1
5.344116870389696,198.37914369451653,6.559265111493522,328.648845176312,591.3633685043594,61.39298286397647,4.104698560797167,1
5.726336215779158,191.75228971567427,8.066654024034838,378.7746045945564,307.9875511048973,60.19235078048578,3.912289081846988,0
8.247148271309296,175.9118303359524,4.97450612352311,324.4333076993704,302.2004960220483,71.43816536402366,3.941969260461584,0
8.522567732718088,208.1329996872772,6.729775468681519,372.5038427403642,346.37459763742186,80.75861774686537,3.358284404886048,0
3.8464539500942254,211.75720506527983,7.557872729231761,326.912133932792,371.2693735547996,35.78152885407552,3.143430669227733,0
7.790874862321438,196.47871239391355,6.785685189577225,350.11725381508217,471.5185363734346,44.5446270683158,3.076214340708842,0
10.268414718941344,225.0742180753637,6.72284290895704,300.7637719072286,353.6309128926869,64.01294426739247,5.199864588297582,1
10.111976704648654,240.4321002291383,5.392651282023056,361.90292619839744,403.0418101498447,61.11114633827725,3.425763242173682,0
9.961503136754189,276.6997645001548,9.16073963943493,361.2211655449381,457.5515592245331,93.74033372475232,5.215590495080511,0
6.769572868656792,168.93707245387174,7.121263608584251,305.79495029776217,289.5424601158542,62.00157128395567,5.220540269610252,0
6.962993545041664,206.81788714499308,7.691454199173904,356.63256146213405,552.2730552697684,88.62013892553354,4.760381754960567,0
7.861177700998561,204.274241099894,7.923315374812149,338.2138034436881,469.48696124616185,86.16729829337078,4.157656628375073,0
8.242558635342093,155.61611241226024,7.639210005222214,338.2938679790613,418.26375748477966,66.57795244522269,3.5294272368553408,1
7.966856823982582,186.3533610472728,7.832473707577792,393.7670457263523,461.3562274945036,86.12181103853183,5.115430914016896,1
6.975209177557351,175.42103940460692,5.494254342147788,290.0528022347692,401.0588017331808,66.42057889523184,5.256483549715023,1
3.72250048593372,163.63974692058176,6.6845702741913415,326.69401786030267,467.5629728711818,50.57797909828098,3.662837731991359,0
9.497261162881252,124.48281022312054,4.814655980036516,427.1845083490263,530.217007876155,49.80984100696185,5.242105329965899,0
5.53953369002387,200.71168111573743,9.827309049243365,390.55415582288856,437.3416552011855,67.16981626990822,3.755660187275043,1
7.288736661267014,233.97780970903892,8.533888277656953,331.8381671295742,490.0470946153679,31.802024220675303,3.5313846614470856,1
5.361211666098464,171.3155430385799,4.184890691838287,366.8149789191132,490.658746989276,33.11961259894035,1.81252893956422,1
9.349469962360622,252.148498737014,6.173823145207702,320.3239840442836,349.81608434385635,58.80129096544768,3.778022672484786,0
7.506111456769499,188.2218124620572,5.714311709887958,334.24330397237605,436.396995229965,43.36049391494144,4.7440066912633,0
8.309227709741469,198.33689976583,8.343510207048167,278.86683483944194,456.53001893049486,64.44475108363537,3.756396830753752,1
4.483402760935388,172.38387771727892,5.276730857728753,291.1990882205126,413.5450472679064,75.50454201634828,2.203840523502365,0
5.711212506317297,145.82586873102096,7.954721153303788,385.2060973762994,441.0865632549943,70.4708890707142,3.9533349669675455,1
6.792407468552389,306.6274814200808,6.811415524954471,293.0783048322926,306.11553927090324,60.9120335280757,2.5056504406363977,1
7.591346093540146,199.2553218244227,7.924616265268947,318.6104784917454,416.4456174773966,48.27120968228571,4.515150113779176,1
7.710959938844849,181.93812564611977,5.389248620834634,390.5963919764623,516.2840828595396,58.24173419085486,4.288946820394494,1
6.273805781551276,191.8503964181032,5.112750509869737,349.9495295846939,538.2037133575559,52.09768737909524,4.5104053244440205,0
3.1020755653395566,198.48865056001767,7.821650422876534,324.64407957923544,427.2167644660192,54.574254304233314,4.2480753693420485,0
4.77522195583692,231.9985786073873,9.422100574893728,389.2195856381804,526.0676510079783,73.94096996938444,3.2230808645202327,1
8.313773604321764,196.54769644770488,5.310815229913601,364.405067278873,607.9158476886159,76.69457951460652,4.290071516364875,0
6.891549222025178,184.07462762496303,6.866434552832582,333.8024747167596,508.68114494211017,81.71284879742737,4.958936840904343,0
7.397650662541773,260.08338456831405,8.076995435790266,361.1131994106313,376.4821710041306,101.46682520254603,3.0784787878788222,1
7.005230139691345,219.92199744788428,7.351021452283115,333.58372260341633,379.5988064306426,98.96538914467112,3.589865760483302,0
5.343075102966485,211.6620911431769,6.651801292027482,279.76749968588933,485.95971744569687,70.54686225078603,4.240031707717554,0
4.083594880123227,201.93864337485672,1.92027144925428,341.5971527449922,435.5115290431588,69.28977861137756,2.974870902771941,1
7.50757529645138,172.5040208489629,6.907736146953917,351.4186342314689,377.07513261025207,68.85219615143549,3.703001047324373,0
7.369988620741592,236.4767207245789,7.404434524442212,359.93056566019067,357.0662032160293,58.27125706252144,3.463852437148298,1
8.89958837829117,208.1065480676941,4.793574529321033,334.5717850202069,381.15935374514186,48.29949653185864,3.9286137101792655,0
7.369911642352921,155.64480514137412,5.43502468987419,399.9407843772094,391.32421549532114,63.69861685922977,3.821721167441023,0
7.145771545218821,238.68992851166007,6.81402870120907,385.9756504867898,332.0327063306858,66.13804474710018,5.182590703980226,0
7.8519256917911475,235.33831153028973,7.741975288974793,338.6033223770302,505.6656389109513,49.59838149651444,5.20404417792976,1
5.9102517293372046,282.73901696086256,6.636550648923896,363.384682669612,695.3695279880473,89.80101069435713,3.660922907594773,1
2.376768075959951,129.86397280975163,9.974807880251229,301.4297472651064,503.9103898314133,76.31069467654957,3.6292177681489743,0
8.978997744647556,213.09177153173565,5.291516176339442,316.9403329800344,473.1503877389256,66.0870376232926,4.656316782296671,0
7.947485785725746,269.80940702116914,6.958283209737815,390.1042228776426,425.62781398964114,56.6358113166401,3.700853839705055,0
8.322986672402298,207.25246223156424,8.827061283189618,297.81308453289193,358.725868777638,60.91142039439827,4.052135727552661,1
7.593176933452913,201.06873653884213,7.710119970074899,351.3860801079073,451.211448561067,74.67398585297599,3.54209264375375,0
5.579517092707998,223.61639299672817,7.698690079377398,368.897034016997,375.2759694778724,104.58088148736014,4.043914692602463,1
9.56240594378952,202.01364260009225,5.820655207859319,327.1188240167457,433.38166673218615,63.54899265609275,3.7627198370300334,0
7.70218309918713,192.13753061224048,9.15458050661148,364.1912269571671,646.7325987352091,90.5275363195179,4.382159162064481,1
5.7310421388707296,223.70496558825224,6.496722627942392,380.5140788236188,620.3046389138948,62.02362962212916,3.675807027324031,1
4.489783796199172,188.2519391176551,8.486030243192529,374.2269262476081,518.5852526497778,65.18275873376899,3.776225631479449,0
5.530055021165576,207.9982202414912,6.543134476282099,360.07071470275,427.6643022370827,61.21497949242208,3.327472139434492,1
6.115180039114616,226.08442939284657,6.707523245610187,298.32933942288184,429.70668076734177,71.0454803734078,3.6908618596006346,0
7.181448580829175,209.62560053629045,5.994678646449973,338.3364310774872,342.1112862851926,71.5379532557936,5.088859989138795,0
8.27205509125987,204.22532906846263,8.44840522471032,332.8903824590433,500.68487324886775,71.02274371395475,5.140207742689406,0
8.560349290980842,244.79670522681772,7.453900170724688,315.97114737909334,500.586607820739,57.36554110438134,2.939212581325054,1
6.100245391093,160.60823048420997,7.542775331563176,366.688794745683,449.94828652782576,64.39052126130528,2.174898198676531,1
6.260111289935809,211.59411247930296,7.154890693981027,340.7925739514669,357.09839548714274,82.36537825915869,5.403614891830472,1
7.116132606475939,204.0407822248909,5.402654753079641,292.3244034727039,424.00349933319154,55.40458672844602,3.915381677508523,1
7.344975869046369,182.30694217406872,6.764349993180452,373.87278500525446,360.1844730557162,73.48898065084018,3.418763194643632,0
6.262798867453871,206.88974832096005,4.528076190732979,349.73466158479204,567.0272739136024,73.02260527159223,4.0125175583490025,0
7.846057926337261,224.05887682392927,5.92236704115349,300.40262012672275,387.971335796834,43.07518646611747,2.487968647002356,0
6.810466516571186,209.7355587588769,7.422781036509128,341.1742693508908,340.0300885558946,42.34946082233678,4.402339512540909,0
7.360640105838258,165.52079725952862,7.550700906704114,326.62435345560164,425.3834194953873,78.74001566430479,3.662291782852457,0
4.497585145008658,193.9365149070984,6.9063478052980125,330.4307003631261,556.0329223405597,81.2658162848684,4.965738556348034,0
6.442496436487848,183.07135490630264,8.960736007790159,408.24267034225727,385.0148667810816,83.3325162575065,2.8910188785912547,1
6.283103588064353,236.82321446034183,9.36436116788196,328.5035150170476,470.8215689069791,68.91033739373978,2.663920733696861,1
8.783167623905637,218.0328397705385,7.390474095948067,334.0538854587382,389.0216156030328,47.10098206923328,4.274136884143136,0
7.459144859485703,217.70013025762503,4.639115857837833,352.4244392243991,494.094338815866,57.196188487342354,3.841052037778387,0
6.791696906894755,175.89434585427836,7.101223816321487,349.49217731775,427.2397403288587,55.25391162576403,2.817391373961896,0
4.328282515586857,192.16632403395403,7.425894079933873,327.3033652169702,543.716028645934,72.56640040191343,3.7085258632452858,0
6.652824347726776,187.9464087734036,5.949621952624554,345.3585328021798,433.8752091433009,26.140862695643445,3.661529274018269,0
5.754212967735088,241.60242960289395,7.299301919913234,203.4445207741574,495.9453441622583,71.4289784247935,5.920233914738748,0
8.154840855474227,202.3173347600352,7.651668437911807,367.2242972013084,597.8700731609196,72.38476153380526,3.696327574847777,0
9.01210031314688,268.6792987326894,7.62564081064624,358.3367600531407,549.8271420293984,63.69840388446804,4.962329207225059,0
5.72930291193782,162.85758508798966,5.654856360975956,415.2870721724372,297.6313652164491,76.74467671800038,3.5563948119631066,1
8.003031485090926,186.46308214058988,7.697323746237285,355.7260064460456,561.6131872428542,67.00035050057923,3.1375512055381387,0
6.890274539026094,185.7441467343026,8.022936053005736,350.6578721796257,394.4405811590347,86.63182291571216,4.100696951091244,0
3.3445885334830234,156.4799268388046,8.530101581463274,371.1477704350853,485.63114780716086,69.6224900678997,2.57514103097745,0
6.499067997822331,173.7688739026883,9.009055719782308,330.1646815742019,593.5617555564522,63.69387601471134,4.355880124898533,0
7.539337775748651,227.31612786069545,9.507584644945537,345.1392345034016,343.2427106223277,82.82628226262912,5.114128667825761,0
8.41997068212899,185.71898879367,3.998265840980654,308.1426388528513,463.64727737284176,48.78311165978784,3.962478314282775,0
5.3270235340963366,233.14058798275187,7.362410882893811,356.42027091076784,438.5534986637445,55.23227137436414,4.85582125104602,1
9.418296121790158,173.6402158219489,8.456177900240938,358.29206415435345,596.8258366273537,105.27245577681984,4.604633153598903,0
7.30955640748172,244.83977006285772,7.715571777425199,369.0388410331244,477.2353812842728,60.806902070210526,3.707413724281805,0
7.958871446046477,184.8285570508668,7.673719024583923,327.23910879775303,389.2642157392943,52.51051952476866,4.007902612509118,1
9.175586152587863,281.59423489402064,8.33027629009801,314.78376125661964,422.3182270804992,64.07054759532215,2.9596846207077028,1
8.966835972567804,228.69135473127253,7.137871354061047,320.5559945481708,456.4264885282397,77.33013702016315,3.654354962370258,0
7.128062255250418,191.4008206354937,6.607844327158406,319.25085850798985,419.3049802150047,78.46849122768643,4.5105952635743645,1
5.4985146932294855,180.8251137620231,6.70709459234911,352.25071130398965,419.51295764923873,68.9043702218294,3.074815427836984,1
6.9642259425787305,212.7644943619109,7.675187645707463,321.25089808107344,378.0855456328627,72.08900098383202,3.9904375721644056,1
8.543216836760848,183.90786037549412,2.7267656255779578,358.5564706717798,631.4986230649531,68.18322677390617,2.847875247872657,0
6.280978206755163,205.12312348625665,8.417895728135505,383.6714590785622,456.54394505538016,32.79902868490234,4.599432013730158,1
5.495035446034119,184.4348362484048,7.356517092999123,332.03028478519184,459.64217162082986,71.87557365083042,4.115428052361774,0
6.603416523303387,190.83730796195945,6.37563198794617,380.73190107021526,456.31546041862254,83.55932648367043,4.270816603915842,1
9.024845037417505,128.0966912100072,8.016422649173737,300.15037702033186,451.1434810056514,73.77802564597586,3.985250505743576,1
7.735705021751655,137.31816582716152,7.675826174302703,282.53989232753565,595.3292634501314,63.04277916472739,2.1486115361452747,0
9.318613915632229,317.33812405558257,7.597451675399671,357.1672167520999,476.5103844769183,68.59982978933556,4.642719286485374,1
5.768868031092238,184.3950027880672,8.392833532289163,356.55269711988245,380.0968101298066,100.23166781440462,3.0926263788262984,1
6.967696683162022,177.05589009355242,6.43093480799846,315.2829020618055,507.79006183312174,35.76760103714643,4.819637104172265,1
4.865444268085012,114.46389984219503,7.473070208285623,365.30113520961913,533.3032206134925,45.647387625417096,5.070254359377525,1
5.984941214650305,180.77656166876432,8.086517016563963,364.7063936622218,392.9710196692629,50.14160181649656,3.4886752740390854,0
7.119824384264552,156.70499334039215,3.60603609050572,282.3440504739606,347.71502726194376,79.5007783369744,3.445756223321899,0
8.842463655897197,229.96442239785893,10.508809892873716,278.4282649508009,370.0851533742653,77.16661878342133,4.576728706441388,1
6.380717315013499,266.015410306085,4.854334534222753,357.2410268323941,358.1854728641589,59.93778491907664,4.532019663169412,0
7.33347772602672,233.72135507753296,8.181988064844402,224.21250304477925,401.7393087132815,81.8420621564831,4.772662700779373,1
7.272362197396377,229.0871406073127,7.589753625517559,272.276911622104,518.6094797098389,67.10441715394174,3.996581369976495,0
8.052893916459475,198.99447428347503,7.217787957548947,338.3969096955494,328.43311026419275,42.75321530974412,3.6348445415750232,1
7.423586011645774,180.4538712858433,7.930651012247173,303.79013417198775,429.8599985796419,66.70047596078888,3.36539749533764,1
3.762097646306431,196.02425543544103,8.725582139840052,324.14624007730816,493.226463387201,85.15712736536894,4.986069330213056,0
6.333640046326739,185.4363401071612,6.572681848401118,356.9710326882704,366.8131075971799,76.76438483029237,3.982002335270925,1
9.032563450772717,156.26564902601365,7.63963391510834,416.5305326507604,342.7460401235475,62.502108438168285,3.626135877904554,0
5.057736411358974,137.68934356534146,6.411410462619055,481.0306423059972,580.0952245647609,43.8825144491407,3.163935937469414,1
6.3932313449189255,185.8361581971575,7.32999890233211,330.13213850397693,326.42705471809035,47.64001392430701,3.6443881273520127,1
8.722143776841188,151.6211320112265,3.651961339353696,248.09475894507972,468.36745137041055,79.53836757802165,3.2746286418408777,1
10.19166523931888,211.5669044691553,6.524476298997729,297.04906565566296,468.3713868157803,72.72057259665722,3.403422697598267,0
7.4943911014551485,205.1907066871564,6.881658941448617,327.949396430524,313.0915196352882,72.9767414405051,3.579651838079742,1
5.849778285365157,229.93668686719604,6.574957586178768,277.0330189335624,596.4032156995681,67.6444838248747,3.643815887541561,0
5.369584180846635,170.83519216307448,8.065885726265378,376.0556372888353,401.83303573343926,81.74022452363799,3.3574844355981,0
6.511618075241813,181.8734217289644,7.685775096243834,345.75163845059745,475.3413506694927,52.43761714005619,4.850433707754168,0
7.617148870829691,196.60694201188772,7.3827548827212,345.17988734636043,329.0166463536928,60.1447024187457,2.3915400059994005,0
7.37128987660506,180.73652626932372,7.377422362740065,310.56746710632524,298.0530572539995,27.5593548827384,4.084696775133466,0
6.140877556947864,197.87608974936683,7.587196417947506,329.23185293501894,548.0727613161172,41.26364788367695,5.359460295012964,0
6.433722352782365,177.2525105355911,6.378917977073916,373.0517721049259,375.028222460977,61.6298226203521,3.641489972443004,1
6.481890279167193,179.91971076115584,8.538491677011507,338.0123232135529,504.397152163848,59.95481516616497,5.002360532741289,0
8.558388775285017,198.8888677601276,4.7966658362851735,321.4034765037299,453.5711626270173,74.32620443283511,3.9462277186114703,0
6.503638200451563,163.25663438144232,7.641833653493535,334.1031197774128,517.4283917117882,37.765517681533936,4.963184434039489,0
3.41035967073924,207.39747285508693,5.667433467359569,301.97501115806807,351.5203925762217,86.63918585754533,3.721765768518896,0
8.174028130575552,192.3904297923974,6.955821311242535,377.7001885394087,503.5221724423336,59.54276869716072,3.986780704094196,0
8.423084471695775,153.03289162839167,11.101628109872705,329.1322387379984,431.16746753358296,52.63130986649124,3.958608983759079,1
9.467129030386197,169.21440754297896,8.46048978651693,315.96039772320285,449.7239516905264,74.32689798269826,3.164187993708538,0
7.657541728081206,230.8200077128855,7.656806896244371,364.1301406497154,305.6294092977496,72.20507471179636,4.792527452455119,1
7.920794564373236,173.35715056714022,6.947895137367302,356.768119344542,471.3686945543212,68.00050835002364,3.3743265226271983,0
6.931244178141836,207.5889534566365,7.222004281417241,313.8197130852326,477.06297483944144,75.04191395375867,4.89795711765109,0
9.920691058768153,202.8174830014264,6.882248306781502,337.35052910963714,333.19246993768064,71.833623959766,4.69070723013249,0
6.04738085652663,230.58628450087167,9.360799140816216,305.77658252916325,333.53076836291507,55.30183585746891,2.216729691055614,0
8.649868625073694,178.58875346487133,7.240819804667903,356.2630797964434,329.5041913354123,83.78347668765996,3.0816812395256155,0
6.989813770294979,221.0002352703405,8.361018660492272,307.52315882358425,326.58635982044206,62.7686154045542,4.808582691098531,0
6.2528102107865005,187.56947914835783,6.489931491506645,330.9492098830152,303.4963734270565,57.95282564495728,2.9217973892390896,1
5.991371081542708,186.7226312289011,5.9222929487923865,338.0275987079136,430.1851617726486,68.57319774058021,4.539371149738408,1
7.481535362094441,218.261169772179,4.870660378027012,407.2965498146374,518.3755726067396,56.71102421410297,4.262065436945668,1
8.373170925244922,179.52140640052664,5.215042349699976,339.4922222008321,396.6966973925066,110.4310803179262,2.786329667144387,0
6.984405530368805,181.70734326742848,8.263803916982441,371.1464579448712,201.6197367551575,68.19265820356108,3.406210457516684,1
8.520806572970303,238.3351124555097,8.282808464509609,381.6493228718946,481.3188026886131,39.09117136225335,3.9406045297946832,0
5.050748379982704,191.72220605554503,8.118115150459,284.2150724390233,373.74122847367954,91.85193802109114,3.9302906628109806,0
8.11644657034648,208.6891531359056,7.513870224431929,346.42378707303953,436.29055173235497,67.38115657422024,2.934697436997308,0
7.83336100102891,249.3400530553223,8.341669769803286,393.1378719260449,443.6291232113895,76.64573393234751,4.27097313834306,1
3.2309731059187423,120.78544948310385,6.835951440246375,328.24028919650993,261.4352151594753,54.85212343389985,3.281920559169844,0
8.394509584685622,224.34714746831528,4.724373099493707,337.40634181291495,476.57945644874286,64.97596072194818,3.7124728343256175,0
